ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
17,6758.T,ソニーグループ,64.5,58,66,84,👀 監視・買い検討,3459.0,13.9,0.02,0.15412531961307974,37.39,semiconductor,🏛️政策主力(semiconductor) / 割安 / ⚠信用過熱(37.4倍) / ⚠ペナルティ1件
18,9432.T,NTT,63.6,65,62,78,👀 監視・買い検討,155.7,11.5,0.01,0.12114458486888359,84.62,ai_digital,政策(ai_digital) / 75日MA上 / 割安 / ⚠信用過熱(84.6倍) / ⚠ペナルティ1件
19,4565.T,ネクセラファーマ,63.2,93,35,72,👀 監視・買い検討,936.0,95.9,0.03,0.02823542887688284,22.21,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(22.2倍) / ⚠ペナルティ1件
20,4578.T,大塚ホールディングス,63.2,76,52,60,👀 監視・買い検討,11020.0,16.2,0.01,0.07997138808286659,1.31,medical,GC形成中 / 75日MA上
21,5801.T,古河電気工業,63.1,68,47,72,👀 監視・買い検討,28930.0,20.93,0.01,0.03427065628598059,2.27,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
22,5592.T,5592.T,62.6,64,50,72,👀 監視・買い検討,2684.0,,,0.7504057661935508,,startup_growth,政策(startup_growth) / 75日MA上
23,6857.T,アドバンテスト,62.2,44,58,84,👀 監視・買い検討,24500.0,27.35,0.07,0.24891125623731583,1.63,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上
24,7157.T,ライフネット生命保険,62.0,75,35,72,👀 監視・買い検討,2185.0,,,-0.19701379223079843,1.71,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
25,6146.T,ディスコ,61.2,49,49,84,👀 監視・買い検討,71240.0,32.0,0.05,0.15490663834643673,1.16,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上
26,6503.T,三菱電機,61.0,54,52,90,👀 監視・買い検討,5523.0,18.7,0.01,0.06727905661895674,16.2,"defense, green_energy","🏛️政策主力(defense, green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(16.2倍) / ⚠ペナルティ1件"
27,7164.T,全国保証,60.9,41,66,68,👀 監視・買い検討,3156.0,12.9,0.02,0.1627999517665501,0.48,finance,GC形成中 / 75日MA上 / 割安 / 信用良好(0.5倍) / ⚠ペナルティ1件
28,5019.T,出光興産,60.5,81,40,72,👀 監視・買い検討,1440.5,24.3,0.01,0.02873752403023201,9.84,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(9.8倍) / ⚠ペナルティ1件
29,4071.T,4071.T,60.0,54,53,72,👀 監視・買い検討,2185.0,80.4,0.23,0.29115537468662256,2.41,startup_growth,政策(startup_growth)
30,7011.T,三菱重工業,60.0,57,45,90,👀 監視・買い検討,4781.0,28.52,0.01,0.029742919415490413,8.19,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(8.2倍) / ⚠ペナルティ1件
31,4051.T,GMOフィナンシャルゲート,59.5,78,40,72,⏸️ 様子見,5450.0,333.9,0.31,0.09399896262004702,93.0,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(93.0倍) / ⚠ペナルティ1件
32,6030.T,アドベンチャー,59.0,51,53,72,⏸️ 様子見,1787.0,60.7,0.22,0.3679506311078882,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
33,7013.T,IHI,58.9,54,45,90,⏸️ 様子見,3824.0,25.47,0.01,0.04353174695530457,11.29,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(11.3倍) / ⚠ペナルティ1件
34,4062.T,イビデン,57.9,37,45,90,⏸️ 様子見,7666.0,27.67,0.02,0.07984142321422469,1.26,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上
35,3482.T,ロードスターキャピタル,57.0,41,75,72,⏸️ 様子見,3345.0,5.9,0.02,0.3496956352804041,51.8,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(51.8倍) / ⚠ペナルティ1件
36,1801.T,大成建設,56.4,42,67,76,⏸️ 様子見,17410.0,9.6,0.01,0.10960659387508585,3.64,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(3.6倍) / ⚠ペナルティ1件
37,5857.T,AREホールディングス,56.3,39,75,72,⏸️ 様子見,3885.0,6.5,0.02,0.2627600788535591,75.72,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(75.7倍) / ⚠ペナルティ1件
38,7047.T,ポート,56.0,68,40,72,⏸️ 様子見,2341.0,53.4,0.04,0.0791295746785361,377.67,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(377.7倍) / ⚠ペナルティ1件
39,6027.T,弁護士ドットコム,55.1,47,35,72,⏸️ 様子見,2766.0,2998.7,0.88,0.029438130120350285,0.89,startup_growth,政策(startup_growth) / 信用良好(0.9倍) / ⚠ペナルティ1件
40,1861.T,熊谷組,55.0,38,67,76,⏸️ 様子見,1650.0,7.8,0.01,0.10940885647144993,8.61,infrastructure,政策(infrastructure) / RSI底値圏 / 割安 / ⚠信用過熱(8.6倍) / ⚠ペナルティ1件
41,8035.T,東京エレクトロン,54.8,37,58,84,⏸️ 様子見,39750.0,29.95,0.07,0.2371169338702782,3.43,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(3.4倍) / ⚠ペナルティ1件
42,3915.T,テラスカイ,54.8,29,65,72,⏸️ 様子見,1645.0,18.89,0.04,0.23527149768602018,2.77,startup_growth,政策(startup_growth)
43,7741.T,HOYA,54.6,54,49,60,⏸️ 様子見,27705.0,38.7,0.07,0.18200726744186047,1.2,medical,GC形成中 / 75日MA上
44,1802.T,大林組,54.6,37,67,76,⏸️ 様子見,3843.0,7.4,0.01,0.10268415422789895,11.23,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(11.2倍) / ⚠ペナルティ1件
45,7806.T,MTG,53.8,66,35,72,⏸️ 様子見,6290.0,39.54,0.02,0.04556455227225194,3.22,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(3.2倍) / ⚠ペナルティ1件
46,9279.T,ギフトホールディングス,53.8,43,35,72,⏸️ 様子見,3930.0,163.7,0.06,0.036249674216268915,0.76,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / 信用良好(0.8倍) / ⚠ペナルティ1件
47,5707.T,東邦亜鉛,53.7,24,67,72,⏸️ 様子見,1397.0,5.89,0.01,0.1328381246382404,1.93,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安
48,6200.T,インソース,53.6,50,53,72,⏸️ 様子見,721.0,58.2,0.2,0.3491226604426605,50.73,startup_growth,政策(startup_growth) / ⚠信用過熱(50.7倍) / ⚠ペナルティ1件
49,6501.T,日立製作所,53.6,36,67,74,⏸️ 様子見,4926.0,9.6,0.01,0.1125138844277283,31.82,green_energy,政策(green_energy) / GC形成中 / 割安 / ⚠信用過熱(31.8倍) / ⚠ペナルティ1件
50,9984.T,ソフトバンクグループ,53.5,25,75,78,⏸️ 様子見,3748.0,3.6,0.02,0.48838897286062116,10.94,ai_digital,政策(ai_digital) / 割安 / ⚠信用過熱(10.9倍) / ⚠ペナルティ1件
51,4413.T,ボードルア,53.4,52,50,72,⏸️ 様子見,1996.0,,,0.32544086401989075,190.06,startup_growth,政策(startup_growth) / ⚠信用過熱(190.1倍) / ⚠ペナルティ1件
52,5243.T,note,53.3,79,35,72,⏸️ 様子見,2351.0,,,-0.3487220907409112,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
53,6723.T,ルネサスエレクトロニクス,53.3,44,45,84,⏸️ 様子見,2597.5,40.7,0.03,0.07398398899953137,5.59,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ1件
54,3496.T,アズーム,53.2,49,53,72,⏸️ 様子見,4655.0,42.9,0.11,0.25192815355120757,1206.0,startup_growth,政策(startup_growth) / ⚠信用過熱(1206.0倍) / ⚠ペナルティ1件
55,4307.T,野村総合研究所,53.1,46,49,78,⏸️ 様子見,4237.0,38.8,0.06,0.15996308567451853,17.69,ai_digital,政策(ai_digital) / ⚠信用過熱(17.7倍) / ⚠ペナルティ1件
56,1803.T,清水建設,53.1,37,62,76,⏸️ 様子見,3117.0,8.9,0.01,0.09395139790077497,4.15,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(4.2倍) / ⚠ペナルティ1件
57,7388.T,FPパートナー,53.1,37,50,72,⏸️ 様子見,2264.0,,,0.28737790219180454,1.74,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
58,7203.T,トヨタ自動車,52.7,42,57,74,⏸️ 様子見,3467.0,10.7,0.01,0.09593268350803799,3.4,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(3.4倍) / ⚠ペナルティ1件
59,4523.T,エーザイ,52.6,42,45,84,⏸️ 様子見,4797.0,50.7,0.03,0.05978041650453748,12.35,"semiconductor, medical","🏛️政策主力(semiconductor, medical) / GC形成中 / 75日MA上 / ⚠信用過熱(12.3倍) / ⚠ペナルティ1件"
60,5714.T,DOWAホールディングス,52.3,43,57,72,⏸️ 様子見,9924.0,12.56,0.01,0.07886814954014058,9.17,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(9.2倍) / ⚠ペナルティ1件
61,6479.T,ミネベアミツミ,52.2,35,45,90,⏸️ 様子見,2841.5,29.8,0.03,0.08591327323386702,11.72,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(11.7倍) / ⚠ペナルティ1件
62,6532.T,ベイカレント,52.2,46,53,72,⏸️ 様子見,4615.0,32.8,0.11,0.33359984009594246,7.31,startup_growth,政策(startup_growth) / ⚠信用過熱(7.3倍) / ⚠ペナルティ1件
63,7270.T,SUBARU,52.1,33,47,90,⏸️ 様子見,2692.0,22.09,0.01,0.043037910599723804,12.96,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(13.0倍) / ⚠ペナルティ1件
64,8001.T,伊藤忠商事,52.1,42,62,68,⏸️ 様子見,2054.0,13.29,0.01,0.1037230249286866,9.11,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(9.1倍) / ⚠ペナルティ1件
65,5254.T,Arent,52.0,75,35,72,⏸️ 様子見,4395.0,,,-0.023186615431215217,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
66,5020.T,ENEOSホールディングス,51.9,44,52,74,⏸️ 様子見,1352.5,14.14,0.01,0.049029120367742055,6.89,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(6.9倍) / ⚠ペナルティ1件
67,3407.T,旭化成,51.9,42,52,76,⏸️ 様子見,1649.5,22.17,0.01,0.05337312274386347,12.02,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(12.0倍) / ⚠ペナルティ1件
68,6702.T,富士通,51.7,19,62,90,⏸️ 様子見,3545.0,15.78,0.02,0.13103584253719525,29.9,defense,🏛️政策主力(defense) / ⚠信用過熱(29.9倍) / ⚠ペナルティ1件
69,5444.T,大和工業,51.0,54,35,76,⏸️ 様子見,12110.0,43.6,0.01,0.015297869532254748,4.83,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(4.8倍) / ⚠ペナルティ1件
70,4449.T,ギフティ,51.0,46,49,72,⏸️ 様子見,1113.0,117.8,0.2,0.17271474506201195,28.02,startup_growth,政策(startup_growth) / ⚠信用過熱(28.0倍) / ⚠ペナルティ1件
71,1812.T,鹿島建設,50.8,26,67,76,⏸️ 様子見,6262.0,8.1,0.01,0.11134870242742477,19.49,infrastructure,政策(infrastructure) / GC形成中 / 割安 / ⚠信用過熱(19.5倍) / ⚠ペナルティ1件
72,6701.T,NEC,50.7,16,62,90,⏸️ 様子見,4207.0,11.7,0.01,0.11436447321448365,28.24,"defense, ai_digital","🏛️政策主力(defense, ai_digital) / 割安 / ⚠信用過熱(28.2倍) / ⚠ペナルティ1件"
73,7012.T,川崎重工業,50.0,57,45,90,⏸️ 様子見,16715.0,,,-0.04183093654386276,10.05,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(10.1倍) / ⚠ペナルティ2件
74,3989.T,シェアリングテクノロジー,49.5,68,35,72,💼 保有継続,1272.0,,,-5.8623852249930595,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
75,5713.T,住友金属鉱山,49.2,34,57,72,💼 保有継続,10060.0,13.88,0.01,0.08492867101226925,9.38,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(9.4倍) / ⚠ペナルティ1件
76,7735.T,SCREENホールディングス,49.1,32,45,84,💼 保有継続,19095.0,29.9,0.02,0.07271227726950151,4.53,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(4.5倍) / ⚠ペナルティ1件
77,5711.T,三菱マテリアル,49.1,38,52,72,💼 保有継続,5091.0,13.8,0.01,0.03972532283843918,4.1,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(4.1倍) / ⚠ペナルティ1件
78,5038.T,eWeLL,49.0,38,35,72,💼 保有継続,2279.0,,,1.128219054360827,,startup_growth,政策(startup_growth)
79,4208.T,UBE,48.8,31,57,74,💼 保有継続,2552.0,10.4,0.01,0.06025720178123399,16.35,green_energy,政策(green_energy) / GC形成中 / 割安 / ⚠信用過熱(16.4倍) / ⚠ペナルティ1件
80,2986.T,LAホールディングス,48.7,24,67,72,💼 保有継続,9210.0,6.8,0.01,0.1495038388997936,90.06,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(90.1倍) / ⚠ペナルティ1件
81,3692.T,FFRIセキュリティ,48.5,28,45,72,💼 保有継続,7510.0,72.23,0.1,0.1352948137404232,1.56,startup_growth,政策(startup_growth) / GC形成中
82,4042.T,東ソー,48.1,31,57,72,💼 保有継続,2428.5,10.7,0.01,0.09562945174321688,3.53,rare_earth,政策(rare_earth) / GC形成中 / 割安 / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
83,1662.T,石油資源開発,48.0,78,35,72,💼 保有継続,2495.0,,,-0.006271691998932087,22.15,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(22.1倍) / ⚠ペナルティ2件
84,4519.T,中外製薬,48.0,46,53,60,💼 保有継続,9429.0,42.12,0.09,0.21911463536336112,4.25,medical,GC形成中 / 75日MA上 / ⚠信用過熱(4.2倍) / ⚠ペナルティ1件
85,7095.T,Macbee Planet,47.8,19,53,72,💼 保有継続,1397.0,36.84,0.11,0.2892649391856161,,startup_growth,政策(startup_growth)
86,3993.T,PKSHA Technology,47.8,49,35,72,💼 保有継続,3060.0,418.8,0.02,0.004855273967393742,5.28,startup_growth,政策(startup_growth) / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
87,8113.T,ユニ・チャーム,47.7,38,45,74,💼 保有継続,913.3,55.8,0.06,0.10617401146445653,10.2,green_energy,政策(green_energy) / RSI底値圏 / ⚠信用過熱(10.2倍) / ⚠ペナルティ1件
88,4502.T,武田薬品工業,47.7,46,52,60,💼 保有継続,5665.0,16.6,0.01,0.07262741837878056,3.14,medical,GC形成中 / 75日MA上 / ⚠信用過熱(3.1倍) / ⚠ペナルティ1件
89,4004.T,レゾナックHD,47.3,70,42,72,💼 保有継続,11515.0,11.7,,-0.10626114081996435,4.38,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(4.4倍) / ⚠ペナルティ2件
90,5032.T,ANYCOLOR,47.3,26,50,72,💼 保有継続,3435.0,,,0.26581560283687944,27.61,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(27.6倍) / ⚠ペナルティ2件
91,8750.T,第一生命HD,47.3,37,52,68,💼 保有継続,1428.0,5.8,0.0,0.07567448262778054,3.01,finance,GC形成中 / 75日MA上 / ⚠信用過熱(3.0倍) / ⚠ペナルティ1件
92,3436.T,SUMCO,47.3,39,45,72,💼 保有継続,1623.0,25.87,0.02,0.07184446328622575,5.71,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.7倍) / ⚠ペナルティ1件
93,8725.T,MS&AD,47.3,37,52,68,💼 保有継続,4011.0,12.7,0.01,0.046182871993953926,8.83,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(8.8倍) / ⚠ペナルティ1件
94,4417.T,グローバルセキュリティエキスパート,47.0,23,46,72,💼 保有継続,2450.0,,,0.17794186166221432,,startup_growth,政策(startup_growth)
95,4593.T,ヘリオス,47.0,75,35,72,💼 保有継続,413.0,,,-0.7027027027027027,5.6,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ2件
96,4443.T,Sansan,46.8,46,35,72,💼 保有継続,1180.0,1408.6,0.2,0.014462809917355372,7.74,startup_growth,政策(startup_growth) / ⚠信用過熱(7.7倍) / ⚠ペナルティ1件
97,9552.T,クオンツ総研ホールディングス,46.8,33,50,72,💼 保有継続,655.0,,,0.47335418763990195,6.34,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(6.3倍) / ⚠ペナルティ1件
98,9433.T,KDDI,46.1,15,62,78,💼 保有継続,2626.5,11.95,0.02,0.1368769591488575,3.84,ai_digital,政策(ai_digital) / 割安 / ⚠信用過熱(3.8倍) / ⚠ペナルティ1件
99,4384.T,ラクスル,46.1,44,35,72,💼 保有継続,1886.0,917.05,0.18,0.02001000500250125,3.5,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上 / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
100,6526.T,ソシオネクスト,45.9,23,45,84,💼 保有継続,1787.5,,,0.01798569959351584,12.28,semiconductor,🏛️政策主力(semiconductor) / ⚠信用過熱(12.3倍) / ⚠ペナルティ1件
101,5253.T,カバー,45.8,16,50,72,💼 保有継続,1594.0,,,0.5515370705244123,2.82,startup_growth,政策(startup_growth) / GC形成中
102,4021.T,日産化学,45.8,39,54,60,💼 保有継続,6278.0,25.5,0.04,0.16684030287471774,4.65,medical,GC形成中 / 75日MA上 / ⚠信用過熱(4.7倍) / ⚠ペナルティ1件
103,4592.T,サンバイオ,45.8,43,35,72,💼 保有継続,2020.0,,,-0.40549765417054645,601.45,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(601.5倍) / ⚠ペナルティ1件
104,7059.T,コプロ・ホールディングス,45.6,16,66,72,💼 保有継続,925.0,13.6,0.02,0.1608919517594695,12.02,startup_growth,政策(startup_growth) / GC形成中 / 割安 / ⚠信用過熱(12.0倍) / ⚠ペナルティ1件
105,3491.T,GA technologies,45.5,16,49,72,💼 保有継続,1583.0,92.48,0.14,0.152250885179565,,startup_growth,政策(startup_growth)
106,5139.T,オープンワーク,45.4,26,37,72,💼 保有継続,950.0,,,0.06458478301849468,,startup_growth,政策(startup_growth)
107,2998.T,クリアル,45.4,26,37,72,💼 保有継続,815.0,,,0.05758098866812012,,startup_growth,政策(startup_growth)
108,4183.T,三井化学,45.3,23,57,72,💼 保有継続,1952.0,11.73,0.01,0.0951982247693368,9.61,rare_earth,政策(rare_earth) / RSI底値圏 / 割安 / ⚠信用過熱(9.6倍) / ⚠ペナルティ1件
109,8591.T,オリックス,45.3,27,57,68,💼 保有継続,4845.0,12.0,0.01,0.06352544002620478,15.31,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(15.3倍) / ⚠ペナルティ1件
110,8411.T,みずほFG,45.2,31,52,68,💼 保有継続,6187.0,8.6,0.0,0.05031078676213846,10.01,finance,GC形成中 / ⚠信用過熱(10.0倍) / ⚠ペナルティ1件
111,9467.T,アルファポリス,45.1,19,61,72,💼 保有継続,1333.0,23.84,0.04,0.1783733265557723,32.14,startup_growth,政策(startup_growth) / ⚠信用過熱(32.1倍) / ⚠ペナルティ1件
112,1811.T,前田建設工業,45.0,31,42,76,💼 保有継続,8440.0,11.5,0.0,0.043146663807200496,25.06,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(25.1倍) / ⚠ペナルティ1件
113,4480.T,メドレー,44.8,26,35,72,💼 保有継続,1896.0,289.36,0.14,0.04682515179582176,1.33,startup_growth,政策(startup_growth)
114,9348.T,ispace,44.6,54,35,72,💼 保有継続,575.0,,,-0.35687576639078306,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
115,4543.T,テルモ,44.1,46,40,60,💼 保有継続,2044.5,39.08,0.04,0.09019660029276425,11.17,medical,⚠信用過熱(11.2倍) / ⚠ペナルティ1件
116,6196.T,ストライク,44.1,23,53,72,💼 保有継続,4075.0,33.6,0.09,0.26393119956778843,28.34,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(28.3倍) / ⚠ペナルティ1件
117,5541.T,大平洋金属,44.0,38,35,72,💼 保有継続,3085.0,35.98,0.01,0.017339660369475034,8.42,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(8.4倍) / ⚠ペナルティ1件
118,4377.T,ワンキャリア,44.0,11,50,72,💼 保有継続,1959.0,,,0.5769762579252664,,startup_growth,政策(startup_growth)
119,8306.T,三菱UFJ,43.8,31,47,68,💼 保有継続,2654.0,9.8,0.0,0.043859038621984314,14.59,finance,GC形成中 / ⚠信用過熱(14.6倍) / ⚠ペナルティ1件
120,4431.T,スマレジ,43.8,11,49,72,💼 保有継続,2370.0,100.5,0.16,0.15881981117501018,1.32,startup_growth,政策(startup_growth)
121,3769.T,GMOペイメントゲートウェイ,43.6,19,49,78,💼 保有継続,7893.0,120.19,0.19,0.15791334253698558,9.58,"ai_digital, finance",政策(ai_digital) / ⚠信用過熱(9.6倍) / ⚠ペナルティ1件
122,3182.T,オイシックス・ラ・大地,43.5,11,65,72,💼 保有継続,1370.0,21.7,0.05,0.2516632484618078,26.35,startup_growth,政策(startup_growth) / ⚠信用過熱(26.4倍) / ⚠ペナルティ1件
123,5842.T,インテグラル,43.4,22,35,72,💼 保有継続,3240.0,,,0.037527593818984545,,startup_growth,政策(startup_growth)
124,7762.T,シチズン時計,43.3,38,45,90,💼 保有継続,1641.0,,,-0.11825860643415514,9.85,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(9.8倍) / ⚠ペナルティ2件
125,9556.T,INTLOOP,43.2,23,50,72,💼 保有継続,2610.0,,,0.5621040415298175,1889.0,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(1889.0倍) / ⚠ペナルティ1件
126,6367.T,ダイキン工業,43.0,29,40,74,💼 保有継続,19420.0,41.8,0.04,0.09204469542288991,7.66,green_energy,政策(green_energy) / ⚠信用過熱(7.7倍) / ⚠ペナルティ1件
127,3923.T,ラクス,41.7,16,53,72,💼 保有継続,797.3,131.69,0.49,0.37439428717163986,5.71,startup_growth,政策(startup_growth) / ⚠信用過熱(5.7倍) / ⚠ペナルティ1件
128,7373.T,アイドマ・ホールディングス,41.5,19,49,72,💼 保有継続,1837.0,73.9,0.12,0.1579358825283391,178.79,startup_growth,政策(startup_growth) / ⚠信用過熱(178.8倍) / ⚠ペナルティ1件
129,3498.T,霞ヶ関キャピタル,41.3,8,61,72,💼 保有継続,6980.0,17.54,0.03,0.1616388096208724,15.42,startup_growth,政策(startup_growth) / ⚠信用過熱(15.4倍) / ⚠ペナルティ1件
