ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
16,6544.T,ジャパンエレベーターサービスHD,67.3,75,53,72,👀 監視・買い検討,1760.0,86.5,0.19,0.2248453117563065,1.84,startup_growth,政策(startup_growth) / 75日MA上
17,6952.T,カシオ計算機,66.9,54,45,90,👀 監視・買い検討,1427.0,42.1,0.02,0.056697892824276175,1.63,defense,🏛️政策主力(defense) / GC形成中 / 出来高急増 / 75日MA上 / ⚠ペナルティ1件
18,4063.T,信越化学工業,66.7,78,50,84,👀 監視・買い検討,6150.0,26.3,0.03,0.10175620317845234,5.21,"semiconductor, rare_earth","🏛️政策主力(semiconductor, rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.2倍) / ⚠ペナルティ1件"
19,5801.T,古河電気工業,66.6,78,47,72,👀 監視・買い検討,29750.0,20.93,0.01,0.03427065628598059,2.27,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
20,3482.T,ロードスターキャピタル,66.5,68,75,72,👀 監視・買い検討,3520.0,5.9,0.02,0.3496956352804041,51.8,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(51.8倍) / ⚠ペナルティ1件
21,9279.T,ギフトホールディングス,66.0,78,35,72,👀 監視・買い検討,4055.0,163.7,0.06,0.036249674216268915,0.76,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / 信用良好(0.8倍) / ⚠ペナルティ1件
22,5253.T,カバー,65.8,73,50,72,👀 監視・買い検討,1640.0,,,0.5515370705244123,2.82,startup_growth,政策(startup_growth) / 75日MA上
23,6208.T,石川製作所,65.5,73,45,90,👀 監視・買い検討,2577.0,91.3,0.03,0.03218271476771347,3.38,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(3.4倍) / ⚠ペナルティ1件
24,5713.T,住友金属鉱山,65.3,80,57,72,👀 監視・買い検討,10485.0,13.88,0.01,0.08492867101226925,9.38,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(9.4倍) / ⚠ペナルティ1件
25,5711.T,三菱マテリアル,64.8,83,52,72,👀 監視・買い検討,5260.0,13.8,0.01,0.03972532283843918,4.1,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(4.1倍) / ⚠ペナルティ1件
26,9432.T,NTT,64.7,68,62,78,👀 監視・買い検討,155.5,11.5,0.01,0.12114458486888359,84.62,ai_digital,政策(ai_digital) / 75日MA上 / 割安 / ⚠信用過熱(84.6倍) / ⚠ペナルティ1件
27,3436.T,SUMCO,64.5,88,45,72,👀 監視・買い検討,1706.0,25.87,0.02,0.07184446328622575,5.71,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.7倍) / ⚠ペナルティ1件
28,5857.T,AREホールディングス,64.0,61,75,72,👀 監視・買い検討,4035.0,6.5,0.02,0.2627600788535591,75.72,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(75.7倍) / ⚠ペナルティ1件
29,4578.T,大塚ホールディングス,63.9,78,52,60,👀 監視・買い検討,10880.0,16.2,0.01,0.07997138808286659,1.31,medical,GC形成中 / 75日MA上
30,9519.T,レノバ,63.8,73,58,74,👀 監視・買い検討,748.0,24.9,0.19,0.7544584316810911,16.5,"green_energy, startup_growth",政策(green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(16.5倍) / ⚠ペナルティ1件
31,6857.T,アドバンテスト,63.2,47,58,84,👀 監視・買い検討,24885.0,27.35,0.07,0.24891125623731583,1.63,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上
32,4021.T,日産化学,63.0,88,54,60,👀 監視・買い検討,6544.0,25.5,0.04,0.16684030287471774,4.65,medical,GC形成中 / 75日MA上 / ⚠信用過熱(4.7倍) / ⚠ペナルティ1件
33,5019.T,出光興産,63.0,88,40,72,👀 監視・買い検討,1439.5,24.3,0.01,0.02873752403023201,9.84,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(9.8倍) / ⚠ペナルティ1件
34,4062.T,イビデン,62.8,51,45,90,👀 監視・買い検討,7797.0,27.67,0.02,0.07984142321422469,1.26,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上
35,7388.T,FPパートナー,62.6,64,50,72,👀 監視・買い検討,2350.0,,,0.28737790219180454,1.74,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
36,4502.T,武田薬品工業,62.4,88,52,60,👀 監視・買い検討,5754.0,16.6,0.01,0.07262741837878056,3.14,medical,GC形成中 / 75日MA上 / ⚠信用過熱(3.1倍) / ⚠ペナルティ1件
37,7157.T,ライフネット生命保険,62.3,76,35,72,👀 監視・買い検討,2267.0,,,-0.19701379223079843,1.71,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
38,6503.T,三菱電機,62.0,57,52,90,👀 監視・買い検討,5499.0,18.7,0.01,0.06727905661895674,16.2,"defense, green_energy","🏛️政策主力(defense, green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(16.2倍) / ⚠ペナルティ1件"
39,5802.T,住友電気工業,61.6,78,47,72,👀 監視・買い検討,10715.0,22.9,0.01,0.029772164526823165,6.63,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(6.6倍) / ⚠ペナルティ1件
40,3491.T,GA technologies,61.6,62,49,72,👀 監視・買い検討,1622.0,92.48,0.14,0.152250885179565,,startup_growth,政策(startup_growth)
41,7095.T,Macbee Planet,61.4,58,53,72,👀 監視・買い検討,1446.0,36.84,0.11,0.2892649391856161,,startup_growth,政策(startup_growth)
42,6701.T,NEC,61.2,46,62,90,👀 監視・買い検討,4311.0,11.7,0.01,0.11436447321448365,28.24,"defense, ai_digital","🏛️政策主力(defense, ai_digital) / 割安 / ⚠信用過熱(28.2倍) / ⚠ペナルティ1件"
43,7047.T,ポート,61.2,83,40,72,👀 監視・買い検討,2420.0,53.4,0.04,0.0791295746785361,377.67,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(377.7倍) / ⚠ペナルティ1件
44,9211.T,エフ・コード,60.8,73,50,72,👀 監視・買い検討,1638.0,,,0.7148518688131892,2974.67,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(2974.7倍) / ⚠ペナルティ1件
45,1801.T,大成建設,60.6,54,67,76,👀 監視・買い検討,18030.0,9.6,0.01,0.10960659387508585,3.64,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(3.6倍) / ⚠ペナルティ1件
46,6196.T,ストライク,59.9,68,53,72,⏸️ 様子見,4300.0,33.6,0.09,0.26393119956778843,28.34,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(28.3倍) / ⚠ペナルティ1件
47,1802.T,大林組,59.9,52,67,76,⏸️ 様子見,4013.0,7.4,0.01,0.10268415422789895,11.23,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(11.2倍) / ⚠ペナルティ1件
48,4565.T,ネクセラファーマ,59.8,83,35,72,⏸️ 様子見,965.0,95.9,0.03,0.02823542887688284,22.21,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(22.2倍) / ⚠ペナルティ1件
49,5541.T,大平洋金属,59.8,83,35,72,⏸️ 様子見,3240.0,35.98,0.01,0.017339660369475034,8.42,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(8.4倍) / ⚠ペナルティ1件
50,4431.T,スマレジ,59.8,57,49,72,⏸️ 様子見,2450.0,100.5,0.16,0.15881981117501018,1.32,startup_growth,政策(startup_growth)
51,9719.T,SCSK,59.7,58,57,78,⏸️ 様子見,5680.0,20.4,0.03,0.14737255040242603,81.0,ai_digital,政策(ai_digital) / 75日MA上 / ⚠信用過熱(81.0倍) / ⚠ペナルティ1件
52,4071.T,4071.T,59.3,52,53,72,⏸️ 様子見,2207.0,80.4,0.23,0.29115537468662256,2.41,startup_growth,政策(startup_growth)
53,4051.T,GMOフィナンシャルゲート,58.8,76,40,72,⏸️ 様子見,5660.0,333.9,0.31,0.09399896262004702,93.0,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(93.0倍) / ⚠ペナルティ1件
54,8001.T,伊藤忠商事,58.7,61,62,68,⏸️ 様子見,2080.0,13.29,0.01,0.1037230249286866,9.11,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(9.1倍) / ⚠ペナルティ1件
55,1803.T,清水建設,58.4,52,62,76,⏸️ 様子見,3179.0,8.9,0.01,0.09395139790077497,4.15,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(4.2倍) / ⚠ペナルティ1件
56,5842.T,インテグラル,58.1,64,35,72,⏸️ 様子見,3390.0,,,0.037527593818984545,,startup_growth,政策(startup_growth) / 75日MA上
57,6200.T,インソース,57.8,62,53,72,⏸️ 様子見,730.0,58.2,0.2,0.3491226604426605,50.73,startup_growth,政策(startup_growth) / ⚠信用過熱(50.7倍) / ⚠ペナルティ1件
58,7806.T,MTG,57.3,76,35,72,⏸️ 様子見,6350.0,39.54,0.02,0.04556455227225194,3.22,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(3.2倍) / ⚠ペナルティ1件
59,5707.T,東邦亜鉛,57.2,34,67,72,⏸️ 様子見,1472.0,5.89,0.01,0.1328381246382404,1.93,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安
60,7741.T,HOYA,57.0,61,49,60,⏸️ 様子見,27775.0,38.7,0.07,0.18200726744186047,1.2,medical,GC形成中 / 75日MA上
61,6027.T,弁護士ドットコム,56.9,52,35,72,⏸️ 様子見,2835.0,2998.7,0.88,0.029438130120350285,0.89,startup_growth,政策(startup_growth) / 信用良好(0.9倍) / ⚠ペナルティ1件
62,7013.T,IHI,56.4,47,45,90,⏸️ 様子見,3781.0,25.47,0.01,0.04353174695530457,11.29,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(11.3倍) / ⚠ペナルティ1件
63,4592.T,サンバイオ,56.2,73,35,72,⏸️ 様子見,2124.0,,,-0.40549765417054645,601.45,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(601.5倍) / ⚠ペナルティ1件
64,7735.T,SCREENホールディングス,56.1,52,45,84,⏸️ 様子見,19650.0,29.9,0.02,0.07271227726950151,4.53,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(4.5倍) / ⚠ペナルティ1件
65,5032.T,ANYCOLOR,55.5,58,50,72,⏸️ 様子見,4065.0,,,0.26581560283687944,27.61,startup_growth,政策(startup_growth) / ⚠信用過熱(27.6倍) / ⚠ペナルティ1件
66,4475.T,HENNGE,55.4,62,45,72,⏸️ 様子見,1000.0,427.6,0.52,0.12146270760879062,7.14,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
67,3407.T,旭化成,55.4,52,52,76,⏸️ 様子見,1709.5,22.17,0.01,0.05337312274386347,12.02,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(12.0倍) / ⚠ペナルティ1件
68,9467.T,アルファポリス,55.3,48,61,72,⏸️ 様子見,1412.0,23.84,0.04,0.1783733265557723,32.14,startup_growth,政策(startup_growth) / ⚠信用過熱(32.1倍) / ⚠ペナルティ1件
69,1812.T,鹿島建設,55.3,39,67,76,⏸️ 様子見,6421.0,8.1,0.01,0.11134870242742477,19.49,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(19.5倍) / ⚠ペナルティ1件
70,1861.T,熊谷組,55.0,38,67,76,⏸️ 様子見,1698.0,7.8,0.01,0.10940885647144993,8.61,infrastructure,政策(infrastructure) / RSI底値圏 / 割安 / ⚠信用過熱(8.6倍) / ⚠ペナルティ1件
71,2986.T,LAホールディングス,55.0,42,67,72,⏸️ 様子見,9460.0,6.8,0.01,0.1495038388997936,90.06,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(90.1倍) / ⚠ペナルティ1件
72,6758.T,ソニーグループ,55.0,31,66,84,⏸️ 様子見,3446.0,13.9,0.02,0.15412531961307974,37.39,semiconductor,🏛️政策主力(semiconductor) / 割安 / ⚠信用過熱(37.4倍) / ⚠ペナルティ1件
73,2998.T,クリアル,54.8,53,37,72,⏸️ 様子見,846.0,,,0.05758098866812012,,startup_growth,政策(startup_growth)
74,4042.T,東ソー,54.8,50,57,72,⏸️ 様子見,2473.5,10.7,0.01,0.09562945174321688,3.53,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
75,5020.T,ENEOSホールディングス,54.7,52,52,74,⏸️ 様子見,1372.0,14.14,0.01,0.049029120367742055,6.89,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(6.9倍) / ⚠ペナルティ1件
76,9984.T,ソフトバンクグループ,54.6,28,75,78,⏸️ 様子見,3888.0,3.6,0.02,0.48838897286062116,10.94,ai_digital,政策(ai_digital) / 割安 / ⚠信用過熱(10.9倍) / ⚠ペナルティ1件
77,4477.T,BASE,54.5,68,35,72,⏸️ 様子見,324.0,346.3,0.12,0.03601159277301597,52.64,startup_growth,政策(startup_growth) / 75日MA上 / ⚠信用過熱(52.6倍) / ⚠ペナルティ1件
78,3915.T,テラスカイ,54.5,28,65,72,⏸️ 様子見,1691.0,18.89,0.04,0.23527149768602018,2.77,startup_growth,政策(startup_growth)
79,3496.T,アズーム,54.3,52,53,72,⏸️ 様子見,4785.0,42.9,0.11,0.25192815355120757,1206.0,startup_growth,政策(startup_growth) / ⚠信用過熱(1206.0倍) / ⚠ペナルティ1件
80,6723.T,ルネサスエレクトロニクス,54.3,47,45,84,⏸️ 様子見,2648.0,40.7,0.03,0.07398398899953137,5.59,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ1件
81,8035.T,東京エレクトロン,53.7,34,58,84,⏸️ 様子見,40530.0,29.95,0.07,0.2371169338702782,3.43,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(3.4倍) / ⚠ペナルティ1件
82,4413.T,ボードルア,53.4,52,50,72,⏸️ 様子見,2014.0,,,0.32544086401989075,190.06,startup_growth,政策(startup_growth) / ⚠信用過熱(190.1倍) / ⚠ペナルティ1件
83,7203.T,トヨタ自動車,53.4,44,57,74,⏸️ 様子見,3510.0,10.7,0.01,0.09593268350803799,3.4,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(3.4倍) / ⚠ペナルティ1件
84,3989.T,シェアリングテクノロジー,53.0,78,35,72,⏸️ 様子見,1283.0,,,-5.8623852249930595,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
85,4449.T,ギフティ,52.8,51,49,72,⏸️ 様子見,1168.0,117.8,0.2,0.17271474506201195,28.02,startup_growth,政策(startup_growth) / ⚠信用過熱(28.0倍) / ⚠ペナルティ1件
86,7762.T,シチズン時計,52.8,65,45,90,⏸️ 様子見,1671.0,,,-0.11825860643415514,9.85,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(9.8倍) / ⚠ペナルティ2件
87,4307.T,野村総合研究所,52.7,45,49,78,⏸️ 様子見,4247.0,38.8,0.06,0.15996308567451853,17.69,ai_digital,政策(ai_digital) / ⚠信用過熱(17.7倍) / ⚠ペナルティ1件
88,8725.T,MS&AD,52.6,52,52,68,⏸️ 様子見,4094.0,12.7,0.01,0.046182871993953926,8.83,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(8.8倍) / ⚠ペナルティ1件
89,6501.T,日立製作所,52.5,33,67,74,⏸️ 様子見,4866.0,9.6,0.01,0.1125138844277283,31.82,green_energy,政策(green_energy) / GC形成中 / 割安 / ⚠信用過熱(31.8倍) / ⚠ペナルティ1件
90,3993.T,PKSHA Technology,52.4,62,35,72,⏸️ 様子見,3235.0,418.8,0.02,0.004855273967393742,5.28,startup_growth,政策(startup_growth) / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
91,6532.T,ベイカレント,52.2,46,53,72,⏸️ 様子見,4603.0,32.8,0.11,0.33359984009594246,7.31,startup_growth,政策(startup_growth) / ⚠信用過熱(7.3倍) / ⚠ペナルティ1件
92,6479.T,ミネベアミツミ,52.2,35,45,90,⏸️ 様子見,2841.5,29.8,0.03,0.08591327323386702,11.72,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(11.7倍) / ⚠ペナルティ1件
93,5038.T,eWeLL,52.1,47,35,72,⏸️ 様子見,2400.0,,,1.128219054360827,,startup_growth,政策(startup_growth)
94,4004.T,レゾナックHD,51.8,83,42,72,⏸️ 様子見,11925.0,11.7,,-0.10626114081996435,4.38,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(4.4倍) / ⚠ペナルティ2件
95,7270.T,SUBARU,51.4,31,47,90,⏸️ 様子見,2712.0,22.09,0.01,0.043037910599723804,12.96,defense,🏛️政策主力(defense) / ⚠信用過熱(13.0倍) / ⚠ペナルティ1件
96,3697.T,SHIFT,51.2,50,45,72,⏸️ 様子見,688.1,154.51,0.19,0.12423400784728651,15.41,startup_growth,政策(startup_growth) / ⚠信用過熱(15.4倍) / ⚠ペナルティ1件
97,8750.T,第一生命HD,50.5,46,52,68,⏸️ 様子見,1472.5,5.8,0.0,0.07567448262778054,3.01,finance,GC形成中 / 75日MA上 / ⚠信用過熱(3.0倍) / ⚠ペナルティ1件
98,5444.T,大和工業,50.3,52,35,76,⏸️ 様子見,12255.0,43.6,0.01,0.015297869532254748,4.83,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(4.8倍) / ⚠ペナルティ1件
99,3692.T,FFRIセキュリティ,50.2,33,45,72,⏸️ 様子見,7800.0,72.23,0.1,0.1352948137404232,1.56,startup_growth,政策(startup_growth) / GC形成中
100,4483.T,JMDC,50.0,51,40,72,⏸️ 様子見,3800.0,112.15,0.1,0.08764601769911505,3.52,startup_growth,政策(startup_growth) / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
101,6702.T,富士通,50.0,14,62,90,⏸️ 様子見,3555.0,15.78,0.02,0.13103584253719525,29.9,defense,🏛️政策主力(defense) / ⚠信用過熱(29.9倍) / ⚠ペナルティ1件
102,8591.T,オリックス,49.9,40,57,68,💼 保有継続,4950.0,12.0,0.01,0.06352544002620478,15.31,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(15.3倍) / ⚠ペナルティ1件
103,4208.T,UBE,49.9,34,57,74,💼 保有継続,2611.5,10.4,0.01,0.06025720178123399,16.35,green_energy,政策(green_energy) / GC形成中 / 割安 / ⚠信用過熱(16.4倍) / ⚠ペナルティ1件
104,4593.T,ヘリオス,49.8,83,35,72,💼 保有継続,437.0,,,-0.7027027027027027,5.6,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ2件
105,5243.T,note,49.8,69,35,72,💼 保有継続,2438.0,,,-0.3487220907409112,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
106,9433.T,KDDI,49.6,25,62,78,💼 保有継続,2662.0,11.95,0.02,0.1368769591488575,3.84,ai_digital,政策(ai_digital) / 割安 / ⚠信用過熱(3.8倍) / ⚠ペナルティ1件
107,7011.T,三菱重工業,49.4,27,45,90,💼 保有継続,4616.0,28.52,0.01,0.029742919415490413,8.19,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(8.2倍) / ⚠ペナルティ1件
108,7059.T,コプロ・ホールディングス,49.1,26,66,72,💼 保有継続,950.0,13.6,0.02,0.1608919517594695,12.02,startup_growth,政策(startup_growth) / GC形成中 / 割安 / ⚠信用過熱(12.0倍) / ⚠ペナルティ1件
109,8411.T,みずほFG,49.1,42,52,68,💼 保有継続,6354.0,8.6,0.0,0.05031078676213846,10.01,finance,GC形成中 / 75日MA上 / ⚠信用過熱(10.0倍) / ⚠ペナルティ1件
110,3182.T,オイシックス・ラ・大地,48.8,26,65,72,💼 保有継続,1386.0,21.7,0.05,0.2516632484618078,26.35,startup_growth,政策(startup_growth) / ⚠信用過熱(26.4倍) / ⚠ペナルティ1件
111,5254.T,Arent,48.8,66,35,72,💼 保有継続,4550.0,,,-0.023186615431215217,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
112,4183.T,三井化学,48.8,33,57,72,💼 保有継続,2019.5,11.73,0.01,0.0951982247693368,9.61,rare_earth,政策(rare_earth) / RSI底値圏 / 割安 / ⚠信用過熱(9.6倍) / ⚠ペナルティ1件
113,8306.T,三菱UFJ,48.6,45,47,68,💼 保有継続,2684.5,9.8,0.0,0.043859038621984314,14.59,finance,GC形成中 / 75日MA上 / ⚠信用過熱(14.6倍) / ⚠ペナルティ1件
114,7012.T,川崎重工業,48.2,52,45,90,💼 保有継続,16100.0,,,-0.04183093654386276,10.05,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(10.1倍) / ⚠ペナルティ2件
115,4417.T,グローバルセキュリティエキスパート,48.1,26,46,72,💼 保有継続,2438.0,,,0.17794186166221432,,startup_growth,政策(startup_growth)
116,2980.T,SREホールディングス,48.0,45,40,72,💼 保有継続,2749.0,104.93,0.09,0.08464854889416562,47.46,startup_growth,政策(startup_growth) / ⚠信用過熱(47.5倍) / ⚠ペナルティ1件
117,3498.T,霞ヶ関キャピタル,48.0,27,61,72,💼 保有継続,7130.0,17.54,0.03,0.1616388096208724,15.42,startup_growth,政策(startup_growth) / ⚠信用過熱(15.4倍) / ⚠ペナルティ1件
118,1662.T,石油資源開発,48.0,78,35,72,💼 保有継続,2443.0,,,-0.006271691998932087,22.15,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(22.1倍) / ⚠ペナルティ2件
119,4384.T,ラクスル,47.8,49,35,72,💼 保有継続,1885.0,917.05,0.18,0.02001000500250125,3.5,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上 / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
120,9552.T,クオンツ総研ホールディングス,47.8,36,50,72,💼 保有継続,675.0,,,0.47335418763990195,6.34,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(6.3倍) / ⚠ペナルティ1件
121,6526.T,ソシオネクスト,47.7,28,45,84,💼 保有継続,1825.0,,,0.01798569959351584,12.28,semiconductor,🏛️政策主力(semiconductor) / ⚠信用過熱(12.3倍) / ⚠ペナルティ1件
122,8316.T,三井住友FG,47.1,45,42,68,💼 保有継続,5302.0,10.71,0.0,0.043096900373357665,16.41,finance,GC形成中 / 75日MA上 / ⚠信用過熱(16.4倍) / ⚠ペナルティ1件
123,1811.T,前田建設工業,47.1,37,42,76,💼 保有継続,8810.0,11.5,0.0,0.043146663807200496,25.06,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(25.1倍) / ⚠ペナルティ1件
124,9158.T,シーユーシー,46.8,33,50,72,💼 保有継続,897.0,,,0.23236163920574568,42.01,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(42.0倍) / ⚠ペナルティ1件
125,4543.T,テルモ,46.5,53,40,60,💼 保有継続,2054.0,39.08,0.04,0.09019660029276425,11.17,medical,⚠信用過熱(11.2倍) / ⚠ペナルティ1件
126,9168.T,ライズ・コンサルティング・グループ,46.5,31,35,72,💼 保有継続,502.0,,,-0.10152224611747047,,startup_growth,政策(startup_growth)
127,4480.T,メドレー,46.5,31,35,72,💼 保有継続,1904.0,289.36,0.14,0.04682515179582176,1.33,startup_growth,政策(startup_growth)
