ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
53,1803.T,1803.T,61.2,68,36,76,👀 監視・買い検討,3452.0,,,,,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上
54,5802.T,5802.T,60.8,71,36,72,👀 監視・買い検討,9748.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
55,8001.T,8001.T,60.8,75,36,68,👀 監視・買い検討,2192.5,,,,,finance,GC形成中 / 75日MA上
56,8316.T,8316.T,60.8,75,36,68,👀 監視・買い検討,5963.0,,,,,finance,GC形成中 / 75日MA上
57,4004.T,4004.T,60.8,71,36,72,👀 監視・買い検討,11220.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
58,5706.T,5706.T,60.8,71,36,72,👀 監視・買い検討,31290.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
59,6367.T,6367.T,60.5,68,36,74,👀 監視・買い検討,19730.0,,,,,green_energy,政策(green_energy) / 75日MA上
60,5020.T,5020.T,60.5,68,36,74,👀 監視・買い検討,1456.0,,,,,green_energy,政策(green_energy) / GC形成中 / 75日MA上
61,2986.T,2986.T,60.5,70,36,72,👀 監視・買い検討,9780.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
62,1802.T,1802.T,60.1,65,36,76,👀 監視・買い検討,4153.0,,,,,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上
63,1861.T,1861.T,60.1,65,36,76,👀 監視・買い検討,1980.0,,,,,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上
64,6562.T,6562.T,60.0,60,36,72,👀 監視・買い検討,1047.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
65,1662.T,1662.T,59.8,68,36,72,⏸️ 様子見,2357.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
66,9531.T,9531.T,59.4,65,36,74,⏸️ 様子見,7575.0,,,,,green_energy,政策(green_energy) / GC形成中 / 75日MA上
67,4208.T,4208.T,59.4,65,36,74,⏸️ 様子見,2802.0,,,,,green_energy,政策(green_energy) / GC形成中 / 75日MA上
68,8306.T,8306.T,59.1,70,36,68,⏸️ 様子見,2942.0,,,,,finance,GC形成中 / 75日MA上
69,8411.T,8411.T,59.1,70,36,68,⏸️ 様子見,7175.0,,,,,finance,GC形成中 / 75日MA上
70,4183.T,4183.T,58.8,65,36,72,⏸️ 様子見,2313.5,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
71,5711.T,5711.T,58.8,65,36,72,⏸️ 様子見,5237.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
72,7203.T,7203.T,58.4,62,36,74,⏸️ 様子見,3635.0,,,,,green_energy,政策(green_energy) / GC形成中 / 75日MA上
73,9158.T,9158.T,58.4,64,36,72,⏸️ 様子見,938.0,,,,,startup_growth,政策(startup_growth) / 75日MA上
74,4519.T,4519.T,58.4,76,36,60,⏸️ 様子見,9930.0,,,,,medical,GC形成中 / 75日MA上
75,7164.T,7164.T,58.4,68,36,68,⏸️ 様子見,3166.0,,,,,finance,75日MA上
76,5019.T,5019.T,58.0,63,36,72,⏸️ 様子見,1416.5,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
77,3989.T,3989.T,57.9,54,36,72,⏸️ 様子見,1138.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠ペナルティ1件
78,8750.T,8750.T,57.7,66,36,68,⏸️ 様子見,1562.0,,,,,finance,GC形成中 / 75日MA上
79,4894.T,4894.T,57.5,53,36,72,⏸️ 様子見,8320.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠ペナルティ1件
80,8591.T,8591.T,57.3,65,36,68,⏸️ 様子見,5410.0,,,,,finance,GC形成中 / 75日MA上
81,4578.T,4578.T,57.3,73,36,60,⏸️ 様子見,10620.0,,,,,medical,GC形成中 / 75日MA上
82,6479.T,6479.T,56.9,34,45,90,⏸️ 様子見,3310.0,,,,,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上
83,5741.T,5741.T,56.5,50,36,72,⏸️ 様子見,2480.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠ペナルティ1件
84,7806.T,7806.T,56.3,58,36,72,⏸️ 様子見,5270.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
85,7741.T,7741.T,56.3,70,36,60,⏸️ 様子見,27545.0,,,,,medical,GC形成中 / 75日MA上
86,8725.T,8725.T,55.9,61,36,68,⏸️ 様子見,4320.0,,,,,finance,GC形成中 / 75日MA上
87,5801.T,5801.T,55.6,56,36,72,⏸️ 様子見,23335.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
88,9613.T,9613.T,55.6,50,36,78,⏸️ 様子見,3965.0,,,,,ai_digital,政策(ai_digital)
89,4021.T,4021.T,55.6,68,36,60,⏸️ 様子見,6597.0,,,,,medical,GC形成中 / 75日MA上
90,9984.T,9984.T,55.2,49,36,78,⏸️ 様子見,4329.0,,,,,ai_digital,政策(ai_digital)
91,4502.T,4502.T,54.9,66,36,60,⏸️ 様子見,5790.0,,,,,medical,GC形成中 / 75日MA上
92,8789.T,8789.T,54.5,53,36,72,⏸️ 様子見,148.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
93,4704.T,4704.T,54.4,38,36,78,⏸️ 様子見,5688.0,,,,,ai_digital,政策(ai_digital) / 出来高急増 / ⚠ペナルティ1件
94,4563.T,4563.T,54.2,52,36,72,⏸️ 様子見,63.0,,,,,startup_growth,政策(startup_growth)
95,5592.T,5592.T,53.8,51,36,72,⏸️ 様子見,2720.0,,,,,startup_growth,政策(startup_growth)
96,6702.T,6702.T,53.8,25,45,90,⏸️ 様子見,3630.0,,,,,defense,🏛️政策主力(defense) / RSI底値圏
97,6701.T,6701.T,53.8,25,45,90,⏸️ 様子見,3916.0,,,,,"defense, ai_digital","🏛️政策主力(defense, ai_digital) / RSI底値圏"
98,3491.T,3491.T,53.5,50,36,72,⏸️ 様子見,1635.0,,,,,startup_growth,政策(startup_growth)
99,9519.T,9519.T,52.4,45,36,74,⏸️ 様子見,721.0,,,,,"green_energy, startup_growth",政策(green_energy)
100,4449.T,4449.T,52.0,37,36,72,⏸️ 様子見,982.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
101,4384.T,4384.T,51.4,44,36,72,⏸️ 様子見,1899.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上
102,7270.T,7270.T,51.3,18,45,90,⏸️ 様子見,3021.0,,,,,defense,🏛️政策主力(defense) / RSI底値圏
103,3133.T,3133.T,51.2,35,36,72,⏸️ 様子見,374.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
104,4575.T,4575.T,50.3,41,36,72,⏸️ 様子見,849.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
105,4259.T,4259.T,50.3,41,36,72,⏸️ 様子見,690.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
106,4165.T,4165.T,50.2,32,36,72,⏸️ 様子見,503.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
107,9552.T,9552.T,50.2,32,36,72,⏸️ 様子見,783.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
108,4377.T,4377.T,50.2,32,36,72,⏸️ 様子見,1937.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
109,4431.T,4431.T,50.2,32,36,72,⏸️ 様子見,2588.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
110,6920.T,6920.T,49.9,20,45,84,💼 保有継続,30640.0,,,,,semiconductor,🏛️政策主力(semiconductor) / GC形成中
111,5139.T,5139.T,49.6,39,36,72,💼 保有継続,963.0,,,,,startup_growth,政策(startup_growth) / GC形成中
112,5027.T,5027.T,49.5,30,36,72,💼 保有継続,473.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
113,4480.T,4480.T,49.5,30,36,72,💼 保有継続,2045.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
114,6526.T,6526.T,49.2,18,45,84,💼 保有継続,1946.5,,,,,semiconductor,🏛️政策主力(semiconductor) / RSI底値圏
115,3769.T,3769.T,48.6,30,36,78,💼 保有継続,7444.0,,,,,"ai_digital, finance",政策(ai_digital) / RSI底値圏
116,5038.T,5038.T,48.5,27,36,72,💼 保有継続,2218.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
117,5246.T,5246.T,48.1,26,36,72,💼 保有継続,607.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / ⚠ペナルティ1件
118,3692.T,3692.T,47.9,34,36,72,💼 保有継続,8870.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
119,7746.T,7746.T,47.9,34,36,72,💼 保有継続,1027.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
120,4371.T,4371.T,47.9,34,36,72,💼 保有継続,1120.0,,,,,startup_growth,政策(startup_growth) / GC形成中
121,5243.T,5243.T,47.9,34,36,72,💼 保有継続,2160.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
122,4194.T,4194.T,47.8,25,36,72,💼 保有継続,6878.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
123,9467.T,9467.T,47.8,25,36,72,💼 保有継続,1250.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
124,4180.T,4180.T,47.8,25,36,72,💼 保有継続,700.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
125,6758.T,6758.T,47.8,14,45,84,💼 保有継続,3336.0,,,,,semiconductor,🏛️政策主力(semiconductor)
126,2998.T,2998.T,47.0,23,36,72,💼 保有継続,761.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / ⚠ペナルティ1件
127,7388.T,7388.T,46.8,31,36,72,💼 保有継続,2281.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
128,7373.T,7373.T,46.8,31,36,72,💼 保有継続,1857.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
129,4307.T,4307.T,46.8,25,36,78,💼 保有継続,3833.0,,,,,ai_digital,政策(ai_digital) / RSI底値圏
130,5842.T,5842.T,46.8,31,36,72,💼 保有継続,3325.0,,,,,startup_growth,政策(startup_growth) / GC形成中
131,6532.T,6532.T,46.8,31,36,72,💼 保有継続,4480.0,,,,,startup_growth,政策(startup_growth)
132,5707.T,5707.T,46.8,31,36,72,💼 保有継続,1547.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
133,4058.T,4058.T,46.5,30,36,72,💼 保有継続,1799.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
134,3697.T,3697.T,46.1,29,36,72,💼 保有継続,657.1,,,,,startup_growth,政策(startup_growth)
135,6200.T,6200.T,46.1,29,36,72,💼 保有継続,708.0,,,,,startup_growth,政策(startup_growth)
136,7352.T,7352.T,46.1,29,36,72,💼 保有継続,605.0,,,,,startup_growth,政策(startup_growth)
137,4477.T,4477.T,45.3,18,36,72,💼 保有継続,302.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
138,4375.T,4375.T,45.1,26,36,72,💼 保有継続,836.0,,,,,startup_growth,政策(startup_growth) / GC形成中
139,7059.T,7059.T,45.1,26,36,72,💼 保有継続,998.0,,,,,startup_growth,政策(startup_growth) / GC形成中
140,2980.T,2980.T,45.1,26,36,72,💼 保有継続,2789.0,,,,,startup_growth,政策(startup_growth)
141,4443.T,4443.T,45.1,26,36,72,💼 保有継続,1105.0,,,,,startup_growth,政策(startup_growth)
142,6544.T,6544.T,45.1,26,36,72,💼 保有継続,1630.5,,,,,startup_growth,政策(startup_growth)
143,3993.T,3993.T,44.8,25,36,72,💼 保有継続,2758.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
144,3984.T,3984.T,44.8,25,36,72,💼 保有継続,1591.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
145,6027.T,6027.T,44.8,25,36,72,💼 保有継続,2307.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
146,9432.T,9432.T,44.4,18,36,78,💼 保有継続,151.0,,,,,ai_digital,政策(ai_digital) / RSI底値圏
147,3994.T,3994.T,44.0,23,36,72,💼 保有継続,3052.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
148,7172.T,7172.T,44.0,23,36,72,💼 保有継続,1963.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
149,4417.T,4417.T,44.0,23,36,72,💼 保有継続,2760.0,,,,,startup_growth,政策(startup_growth)
150,9166.T,9166.T,44.0,23,36,72,💼 保有継続,611.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
151,7733.T,7733.T,43.5,25,36,60,💼 保有継続,1480.0,,,,,medical,RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
152,7095.T,7095.T,43.3,21,36,72,💼 保有継続,1461.0,,,,,startup_growth,政策(startup_growth)
153,4051.T,4051.T,43.3,21,36,72,💼 保有継続,5000.0,,,,,startup_growth,政策(startup_growth)
154,6501.T,6501.T,43.3,19,36,74,💼 保有継続,4930.0,,,,,green_energy,政策(green_energy) / GC形成中
155,9168.T,9168.T,43.3,21,36,72,💼 保有継続,516.0,,,,,startup_growth,政策(startup_growth)
156,4324.T,4324.T,43.0,14,36,78,💼 保有継続,2831.0,,,,,ai_digital,政策(ai_digital)
157,4593.T,4593.T,43.0,20,36,72,💼 保有継続,358.0,,,,,startup_growth,政策(startup_growth)
158,5032.T,5032.T,42.6,19,36,72,💼 保有継続,4020.0,,,,,startup_growth,政策(startup_growth)
159,3498.T,3498.T,42.6,19,36,72,💼 保有継続,7350.0,,,,,startup_growth,政策(startup_growth)
160,4475.T,4475.T,42.3,18,36,72,💼 保有継続,982.0,,,,,startup_growth,政策(startup_growth)
161,4393.T,4393.T,42.3,18,36,72,💼 保有継続,5450.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
162,9556.T,9556.T,42.3,18,36,72,💼 保有継続,3085.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
163,3496.T,3496.T,42.3,18,36,72,💼 保有継続,4360.0,,,,,startup_growth,政策(startup_growth)
164,3923.T,3923.T,42.0,17,36,72,💼 保有継続,766.1,,,,,startup_growth,政策(startup_growth)
165,3915.T,3915.T,41.2,15,36,72,💼 保有継続,1892.0,,,,,startup_growth,政策(startup_growth)
166,4413.T,4413.T,40.9,14,36,72,💼 保有継続,1712.0,,,,,startup_growth,政策(startup_growth)
167,4543.T,4543.T,40.9,26,36,60,💼 保有継続,1962.0,,,,,medical,要観察
168,4071.T,4071.T,40.9,14,36,72,💼 保有継続,2038.0,,,,,startup_growth,政策(startup_growth)
169,6869.T,6869.T,40.9,26,36,60,💼 保有継続,1338.5,,,,,medical,要観察
170,9433.T,9433.T,39.8,5,36,78,📉 売り検討,2616.0,,,,,ai_digital,政策(ai_digital)
171,4419.T,4419.T,39.8,11,36,72,📉 売り検討,843.0,,,,,startup_growth,政策(startup_growth)
172,9211.T,9211.T,39.8,11,36,72,📉 売り検討,1488.0,,,,,startup_growth,政策(startup_growth)
173,3182.T,3182.T,39.8,11,36,72,📉 売り検討,1385.0,,,,,startup_growth,政策(startup_growth)
