ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
49,4183.T,三井化学,63.1,68,47,72,👀 監視・買い検討,2326.0,11.73,,0.0951982247693368,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
50,8113.T,ユニ・チャーム,63.0,76,35,74,👀 監視・買い検討,1094.5,55.8,,0.10617401146445653,,green_energy,政策(green_energy) / GC形成中 / 75日MA上
51,7203.T,トヨタ自動車,62.8,65,47,74,👀 監視・買い検討,3656.0,10.7,,0.09593268350803799,,green_energy,政策(green_energy) / GC形成中 / 75日MA上
52,9719.T,SCSK,62.7,61,47,78,👀 監視・買い検討,5670.0,20.4,,0.14737255040242603,,ai_digital,政策(ai_digital)
53,5711.T,三菱マテリアル,62.6,71,42,72,👀 監視・買い検討,5437.0,13.8,,0.03972532283843918,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
54,4565.T,ネクセラファーマ,62.0,75,35,72,👀 監視・買い検討,909.0,95.9,,0.02823542887688284,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
55,8725.T,MS&AD,61.9,73,42,68,👀 監視・買い検討,4231.0,12.7,,0.046182871993953926,,finance,GC形成中 / 75日MA上
56,7003.T,三井E&S,61.9,73,35,74,👀 監視・買い検討,7729.0,333.9,,0.0015144665461121157,,"green_energy, rare_earth",政策(green_energy) / GC形成中 / 75日MA上
57,5019.T,出光興産,61.2,73,35,72,👀 監視・買い検討,1407.0,24.3,,0.02873752403023201,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
58,5541.T,大平洋金属,61.2,73,35,72,👀 監視・買い検討,3230.0,35.98,,0.017339660369475034,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
59,5802.T,住友電気工業,61.1,71,37,72,👀 監視・買い検討,10390.0,22.9,,0.029772164526823165,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
60,5801.T,古河電気工業,61.1,71,37,72,👀 監視・買い検討,26910.0,20.93,,0.03427065628598059,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
61,9531.T,東京ガス,60.8,68,37,74,👀 監視・買い検討,7625.0,21.9,,0.04201495241756777,,green_energy,政策(green_energy) / GC形成中 / 75日MA上
62,5020.T,ENEOSホールディングス,60.5,63,42,74,👀 監視・買い検討,1455.0,14.14,,0.049029120367742055,,green_energy,政策(green_energy) / GC形成中 / 75日MA上
63,4519.T,中外製薬,60.5,76,43,60,👀 監視・買い検討,10100.0,42.12,,0.21911463536336112,,medical,GC形成中 / 75日MA上
64,7685.T,BuySell Technologies,60.0,66,39,72,👀 監視・買い検討,6120.0,72.1,,0.1740005296510793,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
65,7741.T,HOYA,59.3,76,39,60,⏸️ 様子見,29100.0,38.7,,0.18200726744186047,,medical,GC形成中 / 75日MA上
66,4592.T,サンバイオ,59.2,67,35,72,⏸️ 様子見,2170.0,,,-0.40549765417054645,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
67,8316.T,三井住友FG,59.1,65,42,68,⏸️ 様子見,5808.0,10.71,,0.043096900373357665,,finance,GC形成中 / 75日MA上
68,7033.T,マネジメントソリューションズ,58.5,85,35,72,⏸️ 様子見,1441.0,,,-0.008154056711359832,,startup_growth,政策(startup_growth) / 出来高急増 / 75日MA上 / ⚠ペナルティ2件
69,7806.T,MTG,57.8,63,35,72,⏸️ 様子見,5230.0,39.54,,0.04556455227225194,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
70,4021.T,日産化学,57.3,66,44,60,⏸️ 様子見,6921.0,25.5,,0.16684030287471774,,medical,GC形成中 / 75日MA上
71,2986.T,LAホールディングス,57.0,42,57,72,⏸️ 様子見,9310.0,6.8,,0.1495038388997936,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
72,4502.T,武田薬品工業,56.7,66,42,60,⏸️ 様子見,5818.0,16.6,,0.07262741837878056,,medical,GC形成中 / 75日MA上
73,5741.T,UACJ,56.5,88,35,72,⏸️ 様子見,2605.0,-39.4,,-0.016640790043014584,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
74,6920.T,レーザーテック,56.5,39,45,84,⏸️ 様子見,31920.0,101.1,,0.34880771182141046,,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上
75,4384.T,ラクスル,56.5,51,35,72,⏸️ 様子見,1898.0,917.05,,0.02001000500250125,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / 75日MA上 / ⚠ペナルティ1件
76,4578.T,大塚ホールディングス,56.4,65,42,60,⏸️ 様子見,10425.0,16.2,,0.07997138808286659,,medical,GC形成中 / 75日MA上
77,7012.T,川崎重工業,56.0,60,45,90,⏸️ 様子見,17195.0,,,-0.04183093654386276,,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
78,7762.T,シチズン時計,54.6,56,45,90,⏸️ 様子見,1763.0,,,-0.11825860643415514,,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
79,9552.T,クオンツ総研ホールディングス,54.4,32,50,72,⏸️ 様子見,756.0,,,0.47335418763990195,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
80,4483.T,JMDC,53.9,52,35,72,⏸️ 様子見,3900.0,112.15,,0.08764601769911505,,startup_growth,政策(startup_growth)
81,6758.T,ソニーグループ,53.5,21,56,84,⏸️ 様子見,3306.0,13.9,,0.15412531961307974,,semiconductor,🏛️政策主力(semiconductor) / RSI底値圏
82,6702.T,富士通,53.4,18,52,90,⏸️ 様子見,3313.0,15.78,,0.13103584253719525,,defense,🏛️政策主力(defense) / RSI底値圏
83,6701.T,NEC,53.4,18,52,90,⏸️ 様子見,3673.0,11.7,,0.11436447321448365,,"defense, ai_digital","🏛️政策主力(defense, ai_digital) / RSI底値圏"
84,4431.T,スマレジ,53.2,38,39,72,⏸️ 様子見,2456.0,100.5,,0.15881981117501018,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
85,5707.T,東邦亜鉛,53.1,31,57,72,⏸️ 様子見,1533.0,5.89,,0.1328381246382404,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
86,4449.T,ギフティ,52.8,37,39,72,⏸️ 様子見,951.0,117.8,,0.17271474506201195,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
87,8411.T,みずほFG,52.7,38,52,68,⏸️ 様子見,6930.0,8.6,,0.05031078676213846,,finance,GC形成中 / 75日MA上
88,4004.T,レゾナックHD,52.6,71,42,72,⏸️ 様子見,11900.0,11.7,,-0.10626114081996435,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
89,7388.T,FPパートナー,52.5,35,50,72,⏸️ 様子見,2301.0,,,0.28737790219180454,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
90,5254.T,Arent,52.3,76,35,72,⏸️ 様子見,4035.0,,,-0.023186615431215217,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
91,9984.T,ソフトバンクグループ,52.0,15,65,78,⏸️ 様子見,4096.0,3.6,,0.48838897286062116,,ai_digital,政策(ai_digital)
92,4377.T,ワンキャリア,52.0,25,50,72,⏸️ 様子見,1773.0,,,0.5769762579252664,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
93,7172.T,ジャパンインベストメントアドバイザー,51.5,35,47,72,⏸️ 様子見,1966.0,10.4,,0.09801714212613534,,startup_growth,政策(startup_growth) / RSI底値圏
94,7270.T,SUBARU,51.3,18,45,90,⏸️ 様子見,2916.5,22.09,,0.043037910599723804,,defense,🏛️政策主力(defense) / RSI底値圏
95,4704.T,トレンドマイクロ,51.3,30,35,78,⏸️ 様子見,4906.0,30.72,,0.1420785804816223,,ai_digital,政策(ai_digital) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
96,8306.T,三菱UFJ,51.2,38,47,68,⏸️ 様子見,2888.0,9.8,,0.043859038621984314,,finance,GC形成中 / 75日MA上
97,7059.T,コプロ・ホールディングス,51.1,26,56,72,⏸️ 様子見,964.0,13.6,,0.1608919517594695,,startup_growth,政策(startup_growth) / RSI底値圏
98,9338.T,INFORICH,50.8,63,35,72,⏸️ 様子見,4545.0,,,-1.1640618696007718,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠ペナルティ2件
99,3769.T,GMOペイメントゲートウェイ,50.5,33,39,78,⏸️ 様子見,7489.0,120.19,,0.15791334253698558,,"ai_digital, finance",政策(ai_digital) / RSI底値圏
100,4371.T,コアコンセプト・テクノロジー,49.8,31,46,72,💼 保有継続,1071.0,,,0.17422547993019197,,startup_growth,政策(startup_growth) / RSI底値圏
101,5411.T,JFEホールディングス,49.8,65,35,76,💼 保有継続,2228.0,85.5,,-0.01302268966063471,,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
102,2998.T,クリアル,49.8,30,37,72,💼 保有継続,709.0,,,0.05758098866812012,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
103,6501.T,日立製作所,49.6,19,57,74,💼 保有継続,4813.0,9.6,,0.1125138844277283,,green_energy,政策(green_energy) / GC形成中
104,9432.T,NTT,49.2,18,52,78,💼 保有継続,150.8,11.5,,0.12114458486888359,,ai_digital,政策(ai_digital) / RSI底値圏
105,6526.T,ソシオネクスト,49.2,18,45,84,💼 保有継続,1945.5,,,0.01798569959351584,,semiconductor,🏛️政策主力(semiconductor) / RSI底値圏
106,1662.T,石油資源開発,48.5,65,35,72,💼 保有継続,2320.0,,,-0.006271691998932087,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
107,3479.T,ティーケーピー,48.5,65,35,72,💼 保有継続,2357.0,,,-0.09968129303966763,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
108,5139.T,オープンワーク,48.5,35,37,72,💼 保有継続,915.0,,,0.06458478301849468,,startup_growth,政策(startup_growth) / RSI底値圏
109,3915.T,テラスカイ,48.0,18,55,72,💼 保有継続,1848.0,18.89,,0.23527149768602018,,startup_growth,政策(startup_growth) / RSI底値圏
110,5253.T,カバー,47.5,21,50,72,💼 保有継続,1590.0,,,0.5515370705244123,,startup_growth,政策(startup_growth)
111,4194.T,ビジョナル,47.5,25,35,72,💼 保有継続,6347.0,127.7,,0.06301029463968762,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
112,4413.T,ボードルア,47.5,21,50,72,💼 保有継続,1718.0,,,0.32544086401989075,,startup_growth,政策(startup_growth)
113,4563.T,アンジェス,47.4,62,35,72,💼 保有継続,62.0,,,-0.12881128713795348,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
114,6544.T,ジャパンエレベーターサービスHD,47.2,26,43,72,💼 保有継続,1641.5,86.5,,0.2248453117563065,,startup_growth,政策(startup_growth)
115,5592.T,5592.T,46.8,19,50,72,💼 保有継続,2534.0,,,0.7504057661935508,,startup_growth,政策(startup_growth)
116,9467.T,アルファポリス,46.8,18,51,72,💼 保有継続,1226.0,23.84,,0.1783733265557723,,startup_growth,政策(startup_growth) / RSI底値圏
117,5032.T,ANYCOLOR,46.5,18,50,72,💼 保有継続,3815.0,,,0.26581560283687944,,startup_growth,政策(startup_growth) / RSI底値圏
118,4480.T,メドレー,46.0,21,35,72,💼 保有継続,1958.0,289.36,,0.04682515179582176,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
119,4071.T,4071.T,45.8,22,43,72,💼 保有継続,2028.0,80.4,,0.29115537468662256,,startup_growth,政策(startup_growth)
120,7373.T,アイドマ・ホールディングス,45.6,25,39,72,💼 保有継続,1818.0,73.9,,0.1579358825283391,,startup_growth,政策(startup_growth) / RSI底値圏
121,9556.T,INTLOOP,45.5,15,50,72,💼 保有継続,2961.0,,,0.5621040415298175,,startup_growth,政策(startup_growth) / RSI底値圏
122,3182.T,オイシックス・ラ・大地,45.5,11,55,72,💼 保有継続,1383.0,21.7,,0.2516632484618078,,startup_growth,政策(startup_growth)
123,4307.T,野村総合研究所,45.3,18,39,78,💼 保有継続,3561.0,38.8,,0.15996308567451853,,ai_digital,政策(ai_digital) / RSI底値圏
124,4417.T,グローバルセキュリティエキスパート,45.3,18,46,72,💼 保有継続,2260.0,,,0.17794186166221432,,startup_growth,政策(startup_growth) / RSI底値圏
125,3697.T,SHIFT,44.8,26,35,72,💼 保有継続,591.5,154.51,,0.12423400784728651,,startup_growth,政策(startup_growth) / RSI底値圏
126,6200.T,インソース,44.8,19,43,72,💼 保有継続,698.0,58.2,,0.3491226604426605,,startup_growth,政策(startup_growth)
127,6562.T,ジーニー,44.8,26,35,72,💼 保有継続,1029.0,159.5,,0.03898447420537958,,startup_growth,政策(startup_growth)
128,9433.T,KDDI,44.6,5,52,78,💼 保有継続,2620.0,11.95,,0.1368769591488575,,ai_digital,政策(ai_digital)
129,3993.T,PKSHA Technology,44.5,25,35,72,💼 保有継続,2735.0,418.8,,0.004855273967393742,,startup_growth,政策(startup_growth) / RSI底値圏
130,3984.T,ユーザーローカル,44.5,25,35,72,💼 保有継続,1521.0,55.24,,0.13078248711225196,,startup_growth,政策(startup_growth) / RSI底値圏
131,4058.T,トヨクモ,44.5,25,35,72,💼 保有継続,1791.0,158.87,,0.1282051282051282,,startup_growth,政策(startup_growth) / RSI底値圏
132,3496.T,アズーム,44.4,18,43,72,💼 保有継続,4335.0,42.9,,0.25192815355120757,,startup_growth,政策(startup_growth)
133,6532.T,ベイカレント,44.4,18,43,72,💼 保有継続,3861.0,32.8,,0.33359984009594246,,startup_growth,政策(startup_growth) / RSI底値圏
134,3498.T,霞ヶ関キャピタル,44.3,11,51,72,💼 保有継続,7350.0,17.54,,0.1616388096208724,,startup_growth,政策(startup_growth)
135,4894.T,クオリプス,44.1,44,35,72,💼 保有継続,7230.0,,,-0.07290598440391612,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠ペナルティ2件
136,9211.T,エフ・コード,44.0,11,50,72,💼 保有継続,1458.0,,,0.7148518688131892,,startup_growth,政策(startup_growth)
137,5038.T,eWeLL,43.8,23,35,72,💼 保有継続,2195.0,,,1.128219054360827,,startup_growth,政策(startup_growth)
138,4443.T,Sansan,43.8,23,35,72,💼 保有継続,1023.0,1408.6,,0.014462809917355372,,startup_growth,政策(startup_growth) / RSI底値圏
139,3692.T,FFRIセキュリティ,43.8,23,35,72,💼 保有継続,7610.0,72.23,,0.1352948137404232,,startup_growth,政策(startup_growth) / RSI底値圏
140,5842.T,インテグラル,43.8,23,35,72,💼 保有継続,3240.0,,,0.037527593818984545,,startup_growth,政策(startup_growth) / GC形成中
141,6027.T,弁護士ドットコム,43.4,22,35,72,💼 保有継続,2287.0,2998.7,,0.029438130120350285,,startup_growth,政策(startup_growth) / RSI底値圏
142,9168.T,ライズ・コンサルティング・グループ,43.0,21,35,72,💼 保有継続,504.0,,,-0.10152224611747047,,startup_growth,政策(startup_growth) / RSI底値圏
143,3923.T,ラクス,43.0,14,43,72,💼 保有継続,727.7,131.69,,0.37439428717163986,,startup_growth,政策(startup_growth)
144,7095.T,Macbee Planet,43.0,14,43,72,💼 保有継続,1426.0,36.84,,0.2892649391856161,,startup_growth,政策(startup_growth)
145,3491.T,GA technologies,42.5,16,39,72,💼 保有継続,1576.0,92.48,,0.152250885179565,,startup_growth,政策(startup_growth)
146,4477.T,BASE,42.0,18,35,72,💼 保有継続,294.0,346.3,,0.03601159277301597,,startup_growth,政策(startup_growth) / RSI底値圏
147,4475.T,HENNGE,42.0,18,35,72,💼 保有継続,900.0,427.6,,0.12146270760879062,,startup_growth,政策(startup_growth) / RSI底値圏
148,9348.T,ispace,41.8,46,35,72,💼 保有継続,575.0,,,-0.35687576639078306,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
149,6869.T,シスメックス,41.3,28,35,60,💼 保有継続,1362.5,78.08,,0.1044976057749625,,medical,要観察
150,3989.T,シェアリングテクノロジー,41.1,44,35,72,💼 保有継続,1146.0,,,-5.8623852249930595,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
151,4543.T,テルモ,40.9,31,30,60,💼 保有継続,1969.5,39.08,,0.09019660029276425,,medical,要観察
152,7733.T,オリンパス,40.2,25,25,60,💼 保有継続,1441.0,227.96,,0.03275969629190061,,medical,RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
153,2980.T,SREホールディングス,39.5,11,35,72,📉 売り検討,2609.0,104.93,,0.08464854889416562,,startup_growth,政策(startup_growth)
154,7352.T,TWOSTONE&Sons,39.5,11,35,72,📉 売り検討,571.0,99.9,,0.13031781394613254,,startup_growth,政策(startup_growth)
155,4051.T,GMOフィナンシャルゲート,39.5,11,35,72,📉 売り検討,4980.0,333.9,,0.09399896262004702,,startup_growth,政策(startup_growth)
156,4575.T,キャンバス,39.3,39,35,72,📉 売り検討,845.0,,,-1.2124839030805623,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
157,3133.T,海帆,39.2,30,35,72,📉 売り検討,333.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ2件
158,5027.T,AnyMind Group,39.2,30,35,72,📉 売り検討,449.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ2件
159,5401.T,日本製鉄,38.3,34,35,74,📉 売り検討,663.9,,,-0.011750741667741548,,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
160,5246.T,ELEMENTS,37.8,26,35,72,📉 売り検討,590.0,,,-0.4026047869993121,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / ⚠ペナルティ2件
161,4259.T,エクサウィザーズ,37.6,34,35,72,📉 売り検討,642.0,,,-0.24842635333613092,,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠ペナルティ1件
162,5243.T,note,37.6,34,35,72,📉 売り検討,2022.0,,,-0.3487220907409112,,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上 / ⚠ペナルティ1件
163,7746.T,岡本硝子,37.6,34,35,72,📉 売り検討,923.0,,,-0.6653529173221844,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
164,4180.T,Appier Group,37.5,25,35,72,📉 売り検討,664.0,,,-0.1896191966614502,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ2件
165,4165.T,ブレイド,34.5,25,35,72,📉 売り検討,495.0,,,-0.02153040935637097,,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠ペナルティ1件
166,4324.T,電通グループ,34.1,18,35,78,📉 売り検討,2765.5,,,-0.21543125802319318,,ai_digital,政策(ai_digital) / RSI底値圏 / ⚠ペナルティ1件
