ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
81,4578.T,大塚ホールディングス,57.3,73,36,60,⏸️ 様子見,10620.0,,,,,medical,GC形成中 / 75日MA上
82,6479.T,ミネベアミツミ,56.9,34,45,90,⏸️ 様子見,3310.0,,,,,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上
83,5741.T,UACJ,56.5,50,36,72,⏸️ 様子見,2480.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠ペナルティ1件
84,7741.T,HOYA,56.3,70,36,60,⏸️ 様子見,27545.0,,,,,medical,GC形成中 / 75日MA上
85,7806.T,MTG,56.3,58,36,72,⏸️ 様子見,5270.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
86,8725.T,MS&AD,55.9,61,36,68,⏸️ 様子見,4320.0,,,,,finance,GC形成中 / 75日MA上
87,5801.T,古河電気工業,55.6,56,36,72,⏸️ 様子見,23335.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
88,4021.T,日産化学,55.6,68,36,60,⏸️ 様子見,6597.0,,,,,medical,GC形成中 / 75日MA上
89,9984.T,ソフトバンクグループ,55.2,49,36,78,⏸️ 様子見,4329.0,,,,,ai_digital,政策(ai_digital)
90,4502.T,武田薬品工業,54.9,66,36,60,⏸️ 様子見,5790.0,,,,,medical,GC形成中 / 75日MA上
91,8789.T,フィンテック グローバル,54.5,53,36,72,⏸️ 様子見,148.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
92,4704.T,トレンドマイクロ,54.4,38,36,78,⏸️ 様子見,5688.0,,,,,ai_digital,政策(ai_digital) / 出来高急増 / ⚠ペナルティ1件
93,4563.T,アンジェス,54.2,52,36,72,⏸️ 様子見,63.0,,,,,startup_growth,政策(startup_growth)
94,6701.T,NEC,53.8,25,45,90,⏸️ 様子見,3916.0,,,,,"defense, ai_digital","🏛️政策主力(defense, ai_digital) / RSI底値圏"
95,6702.T,富士通,53.8,25,45,90,⏸️ 様子見,3630.0,,,,,defense,🏛️政策主力(defense) / RSI底値圏
96,5592.T,5592.T,53.8,51,36,72,⏸️ 様子見,2720.0,,,,,startup_growth,政策(startup_growth)
97,3491.T,GA technologies,53.5,50,36,72,⏸️ 様子見,1635.0,,,,,startup_growth,政策(startup_growth)
98,9519.T,レノバ,52.4,45,36,74,⏸️ 様子見,721.0,,,,,"green_energy, startup_growth",政策(green_energy)
99,4449.T,ギフティ,52.0,37,36,72,⏸️ 様子見,982.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
100,4384.T,ラクスル,51.4,44,36,72,⏸️ 様子見,1899.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上
101,7270.T,SUBARU,51.3,18,45,90,⏸️ 様子見,3021.0,,,,,defense,🏛️政策主力(defense) / RSI底値圏
102,3133.T,海帆,51.2,35,36,72,⏸️ 様子見,374.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
103,4259.T,エクサウィザーズ,50.3,41,36,72,⏸️ 様子見,690.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
104,4575.T,キャンバス,50.3,41,36,72,⏸️ 様子見,849.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
105,4165.T,ブレイド,50.2,32,36,72,⏸️ 様子見,503.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
106,4377.T,ワンキャリア,50.2,32,36,72,⏸️ 様子見,1937.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
107,9552.T,クオンツ総研ホールディングス,50.2,32,36,72,⏸️ 様子見,783.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
108,4431.T,スマレジ,50.2,32,36,72,⏸️ 様子見,2588.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
109,6920.T,レーザーテック,49.9,20,45,84,💼 保有継続,30640.0,,,,,semiconductor,🏛️政策主力(semiconductor) / GC形成中
110,5139.T,オープンワーク,49.6,39,36,72,💼 保有継続,963.0,,,,,startup_growth,政策(startup_growth) / GC形成中
111,4480.T,メドレー,49.5,30,36,72,💼 保有継続,2045.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
112,5027.T,AnyMind Group,49.5,30,36,72,💼 保有継続,473.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
113,6526.T,ソシオネクスト,49.2,18,45,84,💼 保有継続,1946.5,,,,,semiconductor,🏛️政策主力(semiconductor) / RSI底値圏
114,3769.T,GMOペイメントゲートウェイ,48.6,30,36,78,💼 保有継続,7444.0,,,,,"ai_digital, finance",政策(ai_digital) / RSI底値圏
115,5038.T,eWeLL,48.5,27,36,72,💼 保有継続,2218.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
116,5246.T,ELEMENTS,48.1,26,36,72,💼 保有継続,607.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / ⚠ペナルティ1件
117,4371.T,コアコンセプト・テクノロジー,47.9,34,36,72,💼 保有継続,1120.0,,,,,startup_growth,政策(startup_growth) / GC形成中
118,5243.T,note,47.9,34,36,72,💼 保有継続,2160.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
119,3692.T,FFRIセキュリティ,47.9,34,36,72,💼 保有継続,8870.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
120,7746.T,岡本硝子,47.9,34,36,72,💼 保有継続,1027.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
121,4194.T,ビジョナル,47.8,25,36,72,💼 保有継続,6878.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
122,6758.T,ソニーグループ,47.8,14,45,84,💼 保有継続,3336.0,,,,,semiconductor,🏛️政策主力(semiconductor)
123,4180.T,Appier Group,47.8,25,36,72,💼 保有継続,700.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
124,9467.T,アルファポリス,47.8,25,36,72,💼 保有継続,1250.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
125,2998.T,クリアル,47.0,23,36,72,💼 保有継続,761.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / ⚠ペナルティ1件
126,5842.T,インテグラル,46.8,31,36,72,💼 保有継続,3325.0,,,,,startup_growth,政策(startup_growth) / GC形成中
127,5707.T,東邦亜鉛,46.8,31,36,72,💼 保有継続,1547.0,,,,,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
128,7373.T,アイドマ・ホールディングス,46.8,31,36,72,💼 保有継続,1857.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
129,6532.T,ベイカレント,46.8,31,36,72,💼 保有継続,4480.0,,,,,startup_growth,政策(startup_growth)
130,4307.T,野村総合研究所,46.8,25,36,78,💼 保有継続,3833.0,,,,,ai_digital,政策(ai_digital) / RSI底値圏
131,7388.T,FPパートナー,46.8,31,36,72,💼 保有継続,2281.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
132,4058.T,トヨクモ,46.5,30,36,72,💼 保有継続,1799.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
133,7352.T,TWOSTONE&Sons,46.1,29,36,72,💼 保有継続,605.0,,,,,startup_growth,政策(startup_growth)
134,6200.T,インソース,46.1,29,36,72,💼 保有継続,708.0,,,,,startup_growth,政策(startup_growth)
135,3697.T,SHIFT,46.1,29,36,72,💼 保有継続,657.1,,,,,startup_growth,政策(startup_growth)
136,4477.T,BASE,45.3,18,36,72,💼 保有継続,302.0,,,,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
137,4375.T,セーフィー,45.1,26,36,72,💼 保有継続,836.0,,,,,startup_growth,政策(startup_growth) / GC形成中
138,6544.T,ジャパンエレベーターサービスHD,45.1,26,36,72,💼 保有継続,1630.5,,,,,startup_growth,政策(startup_growth)
139,7059.T,コプロ・ホールディングス,45.1,26,36,72,💼 保有継続,998.0,,,,,startup_growth,政策(startup_growth) / GC形成中
140,4443.T,Sansan,45.1,26,36,72,💼 保有継続,1105.0,,,,,startup_growth,政策(startup_growth)
141,2980.T,SREホールディングス,45.1,26,36,72,💼 保有継続,2789.0,,,,,startup_growth,政策(startup_growth)
142,3984.T,ユーザーローカル,44.8,25,36,72,💼 保有継続,1591.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
143,6027.T,弁護士ドットコム,44.8,25,36,72,💼 保有継続,2307.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
144,3993.T,PKSHA Technology,44.8,25,36,72,💼 保有継続,2758.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
145,9432.T,NTT,44.4,18,36,78,💼 保有継続,151.0,,,,,ai_digital,政策(ai_digital) / RSI底値圏
146,7172.T,ジャパンインベストメントアドバイザー,44.0,23,36,72,💼 保有継続,1963.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
147,9166.T,GENDA,44.0,23,36,72,💼 保有継続,611.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
148,3994.T,マネーフォワード,44.0,23,36,72,💼 保有継続,3052.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
149,4417.T,グローバルセキュリティエキスパート,44.0,23,36,72,💼 保有継続,2760.0,,,,,startup_growth,政策(startup_growth)
150,7733.T,オリンパス,43.5,25,36,60,💼 保有継続,1480.0,,,,,medical,RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
151,7095.T,Macbee Planet,43.3,21,36,72,💼 保有継続,1461.0,,,,,startup_growth,政策(startup_growth)
152,6501.T,日立製作所,43.3,19,36,74,💼 保有継続,4930.0,,,,,green_energy,政策(green_energy) / GC形成中
153,9168.T,ライズ・コンサルティング・グループ,43.3,21,36,72,💼 保有継続,516.0,,,,,startup_growth,政策(startup_growth)
154,4051.T,GMOフィナンシャルゲート,43.3,21,36,72,💼 保有継続,5000.0,,,,,startup_growth,政策(startup_growth)
155,4324.T,電通グループ,43.0,14,36,78,💼 保有継続,2831.0,,,,,ai_digital,政策(ai_digital)
156,4593.T,ヘリオス,43.0,20,36,72,💼 保有継続,358.0,,,,,startup_growth,政策(startup_growth)
157,3498.T,霞ヶ関キャピタル,42.6,19,36,72,💼 保有継続,7350.0,,,,,startup_growth,政策(startup_growth)
158,5032.T,ANYCOLOR,42.6,19,36,72,💼 保有継続,4020.0,,,,,startup_growth,政策(startup_growth)
159,4393.T,バンク・オブ・イノベーション,42.3,18,36,72,💼 保有継続,5450.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
160,9556.T,INTLOOP,42.3,18,36,72,💼 保有継続,3085.0,,,,,startup_growth,政策(startup_growth) / RSI底値圏
161,4475.T,HENNGE,42.3,18,36,72,💼 保有継続,982.0,,,,,startup_growth,政策(startup_growth)
162,3496.T,アズーム,42.3,18,36,72,💼 保有継続,4360.0,,,,,startup_growth,政策(startup_growth)
163,3923.T,ラクス,42.0,17,36,72,💼 保有継続,766.1,,,,,startup_growth,政策(startup_growth)
164,3915.T,テラスカイ,41.2,15,36,72,💼 保有継続,1892.0,,,,,startup_growth,政策(startup_growth)
165,4071.T,4071.T,40.9,14,36,72,💼 保有継続,2038.0,,,,,startup_growth,政策(startup_growth)
166,6869.T,シスメックス,40.9,26,36,60,💼 保有継続,1338.5,,,,,medical,要観察
167,4413.T,ボードルア,40.9,14,36,72,💼 保有継続,1712.0,,,,,startup_growth,政策(startup_growth)
168,4543.T,テルモ,40.9,26,36,60,💼 保有継続,1962.0,,,,,medical,要観察
169,9211.T,エフ・コード,39.8,11,36,72,📉 売り検討,1488.0,,,,,startup_growth,政策(startup_growth)
170,3182.T,オイシックス・ラ・大地,39.8,11,36,72,📉 売り検討,1385.0,,,,,startup_growth,政策(startup_growth)
171,9433.T,KDDI,39.8,5,36,78,📉 売り検討,2616.0,,,,,ai_digital,政策(ai_digital)
172,4419.T,Finatextホールディングス,39.8,11,36,72,📉 売り検討,843.0,,,,,startup_growth,政策(startup_growth)
