ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
27,9279.T,ギフトホールディングス,65.3,76,35,72,👀 監視・買い検討,4180.0,163.7,0.06,0.036249674216268915,0.57,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / 信用良好(0.6倍) / ⚠ペナルティ1件
28,6196.T,ストライク,65.1,83,53,72,👀 監視・買い検討,4355.0,33.6,0.09,0.26393119956778843,25.78,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(25.8倍) / ⚠ペナルティ1件
29,9531.T,東京ガス,65.0,63,47,74,👀 監視・買い検討,7598.0,21.9,0.01,0.04201495241756777,0.98,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 信用良好(1.0倍) / ⚠ペナルティ1件
30,7157.T,ライフネット生命保険,64.8,83,35,72,👀 監視・買い検討,2099.0,,,-0.19701379223079843,2.18,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
31,8001.T,伊藤忠商事,64.7,78,62,68,👀 監視・買い検討,2199.0,13.29,0.01,0.1037230249286866,7.41,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(7.4倍) / ⚠ペナルティ1件
32,6952.T,カシオ計算機,64.6,56,45,90,👀 監視・買い検討,1623.5,42.1,0.02,0.056697892824276175,1.7,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上
33,7735.T,SCREENホールディングス,64.5,76,45,84,👀 監視・買い検討,23370.0,29.9,0.02,0.07271227726950151,3.65,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(3.6倍) / ⚠ペナルティ1件
34,3436.T,SUMCO,64.5,88,45,72,👀 監視・買い検討,1656.0,25.87,0.02,0.07184446328622575,6.18,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(6.2倍) / ⚠ペナルティ1件
35,4063.T,信越化学工業,64.2,71,50,84,👀 監視・買い検討,5934.0,26.3,0.03,0.10175620317845234,6.29,"semiconductor, rare_earth","🏛️政策主力(semiconductor, rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(6.3倍) / ⚠ペナルティ1件"
36,5801.T,古河電気工業,64.1,71,47,72,👀 監視・買い検討,28125.0,20.93,0.01,0.03427065628598059,1.97,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
37,7721.T,東京計器,63.8,68,45,90,👀 監視・買い検討,8470.0,16.37,0.0,0.02958765146059676,3.53,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
38,6030.T,アドベンチャー,63.8,65,53,72,👀 監視・買い検討,1890.0,60.7,0.22,0.3679506311078882,,startup_growth,政策(startup_growth) / 75日MA上
39,3407.T,旭化成,62.8,73,52,76,👀 監視・買い検討,1819.5,22.17,0.01,0.05337312274386347,10.23,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(10.2倍) / ⚠ペナルティ1件
40,6723.T,ルネサスエレクトロニクス,62.4,70,45,84,👀 監視・買い検討,2949.0,40.7,0.03,0.07398398899953137,7.27,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(7.3倍) / ⚠ペナルティ1件
41,7741.T,HOYA,62.3,76,49,60,👀 監視・買い検討,28965.0,38.7,0.07,0.18200726744186047,1.27,medical,GC形成中 / 75日MA上
42,5713.T,住友金属鉱山,62.1,71,57,72,👀 監視・買い検討,11650.0,13.88,0.01,0.08492867101226925,7.99,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(8.0倍) / ⚠ペナルティ1件
43,4208.T,UBE,61.8,68,57,74,👀 監視・買い検討,2817.5,10.4,0.01,0.06025720178123399,14.66,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(14.7倍) / ⚠ペナルティ1件
44,4519.T,中外製薬,61.8,71,53,60,👀 監視・買い検討,10350.0,42.12,0.09,0.21911463536336112,2.54,medical,GC形成中 / 75日MA上
45,8789.T,フィンテック グローバル,61.5,88,35,72,👀 監視・買い検討,151.0,86.1,0.02,0.017583531385432685,21.59,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(21.6倍) / ⚠ペナルティ1件
46,7685.T,BuySell Technologies,61.2,61,49,72,👀 監視・買い検討,6070.0,72.1,0.13,0.1740005296510793,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
47,5444.T,大和工業,61.1,83,35,76,👀 監視・買い検討,12965.0,43.6,0.01,0.015297869532254748,4.8,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(4.8倍) / ⚠ペナルティ1件
48,4523.T,エーザイ,61.0,66,45,84,👀 監視・買い検討,5169.0,50.7,0.03,0.05978041650453748,10.06,"semiconductor, medical","🏛️政策主力(semiconductor, medical) / GC形成中 / 75日MA上 / ⚠信用過熱(10.1倍) / ⚠ペナルティ1件"
49,1861.T,熊谷組,60.9,55,67,76,👀 監視・買い検討,1992.0,7.8,0.01,0.10940885647144993,7.79,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(7.8倍) / ⚠ペナルティ1件
50,8725.T,MS&AD,59.9,73,52,68,⏸️ 様子見,4236.0,12.7,0.01,0.046182871993953926,7.68,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(7.7倍) / ⚠ペナルティ1件
51,4565.T,ネクセラファーマ,59.8,83,35,72,⏸️ 様子見,938.0,95.9,0.03,0.02823542887688284,22.98,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(23.0倍) / ⚠ペナルティ1件
52,8591.T,オリックス,59.7,68,57,68,⏸️ 様子見,5482.0,12.0,0.01,0.06352544002620478,16.85,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(16.9倍) / ⚠ペナルティ1件
53,1811.T,前田建設工業,59.4,72,42,76,⏸️ 様子見,9270.0,11.5,0.0,0.043146663807200496,45.47,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(45.5倍) / ⚠ペナルティ1件
54,4042.T,東ソー,59.3,63,57,72,⏸️ 様子見,2669.5,10.7,0.01,0.09562945174321688,3.25,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(3.2倍) / ⚠ペナルティ1件
55,9719.T,SCSK,59.3,57,57,78,⏸️ 様子見,5670.0,20.4,0.03,0.14737255040242603,46.0,ai_digital,政策(ai_digital) / ⚠信用過熱(46.0倍) / ⚠ペナルティ1件
56,5802.T,住友電気工業,59.1,71,47,72,⏸️ 様子見,10715.0,22.9,0.01,0.029772164526823165,8.84,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(8.8倍) / ⚠ペナルティ1件
57,4021.T,日産化学,58.8,76,54,60,⏸️ 様子見,7058.0,25.5,0.04,0.16684030287471774,4.17,medical,GC形成中 / 75日MA上 / ⚠信用過熱(4.2倍) / ⚠ペナルティ1件
58,2986.T,LAホールディングス,58.8,53,67,72,⏸️ 様子見,9610.0,6.8,0.01,0.1495038388997936,90.36,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(90.4倍) / ⚠ペナルティ1件
59,9158.T,シーユーシー,58.7,67,50,72,⏸️ 様子見,959.0,,,0.23236163920574568,42.46,startup_growth,政策(startup_growth) / 75日MA上 / ⚠信用過熱(42.5倍) / ⚠ペナルティ1件
60,6367.T,ダイキン工業,58.4,73,40,74,⏸️ 様子見,20530.0,41.8,0.04,0.09204469542288991,5.06,green_energy,政策(green_energy) / 75日MA上 / ⚠信用過熱(5.1倍) / ⚠ペナルティ1件
61,5541.T,大平洋金属,58.0,78,35,72,⏸️ 様子見,3245.0,35.98,0.01,0.017339660369475034,8.04,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(8.0倍) / ⚠ペナルティ1件
62,7003.T,三井E&S,56.9,73,35,74,⏸️ 様子見,7808.0,333.9,0.01,0.0015144665461121157,5.27,"green_energy, rare_earth",政策(green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
63,5020.T,ENEOSホールディングス,56.8,58,52,74,⏸️ 様子見,1440.0,14.14,0.01,0.049029120367742055,5.11,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(5.1倍) / ⚠ペナルティ1件
64,7047.T,ポート,56.7,70,40,72,⏸️ 様子見,2317.0,53.4,0.04,0.0791295746785361,275.49,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(275.5倍) / ⚠ペナルティ1件
65,3491.T,GA technologies,56.3,47,49,72,⏸️ 様子見,1618.0,92.48,0.14,0.152250885179565,,startup_growth,政策(startup_growth)
66,4502.T,武田薬品工業,56.2,56,52,60,⏸️ 様子見,5802.0,16.6,0.01,0.07262741837878056,2.52,medical,GC形成中 / 75日MA上
67,5019.T,出光興産,56.0,68,40,72,⏸️ 様子見,1390.5,24.3,0.01,0.02873752403023201,7.36,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(7.4倍) / ⚠ペナルティ1件
68,4483.T,JMDC,56.0,68,40,72,⏸️ 様子見,4060.0,112.15,0.1,0.08764601769911505,4.69,startup_growth,政策(startup_growth) / 75日MA上 / ⚠信用過熱(4.7倍) / ⚠ペナルティ1件
69,8113.T,ユニ・チャーム,55.7,61,45,74,⏸️ 様子見,1095.0,55.8,0.06,0.10617401146445653,7.85,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(7.8倍) / ⚠ペナルティ1件
70,6920.T,レーザーテック,55.7,44,53,84,⏸️ 様子見,32540.0,101.1,0.35,0.34880771182141046,6.83,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(6.8倍) / ⚠ペナルティ1件
71,6701.T,NEC,55.6,30,62,90,⏸️ 様子見,3760.0,11.7,0.01,0.11436447321448365,50.21,"defense, ai_digital","🏛️政策主力(defense, ai_digital) / RSI底値圏 / 割安 / ⚠信用過熱(50.2倍) / ⚠ペナルティ1件"
72,7012.T,川崎重工業,55.5,73,45,90,⏸️ 様子見,17400.0,,,-0.04183093654386276,5.72,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(5.7倍) / ⚠ペナルティ2件
73,4431.T,スマレジ,55.1,35,49,72,⏸️ 様子見,2520.0,100.5,0.16,0.15881981117501018,1.55,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
74,3498.T,霞ヶ関キャピタル,55.0,47,61,72,⏸️ 様子見,7630.0,17.54,0.03,0.1616388096208724,16.43,startup_growth,政策(startup_growth) / ⚠信用過熱(16.4倍) / ⚠ペナルティ1件
75,4384.T,ラクスル,55.0,61,35,72,⏸️ 様子見,1896.0,917.05,0.18,0.02001000500250125,16.06,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / 75日MA上 / ⚠信用過熱(16.1倍) / ⚠ペナルティ2件
76,6479.T,ミネベアミツミ,54.3,41,45,90,⏸️ 様子見,3260.0,29.8,0.03,0.08591327323386702,9.94,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(9.9倍) / ⚠ペナルティ1件
77,4592.T,サンバイオ,54.2,67,35,72,⏸️ 様子見,2126.0,,,-0.40549765417054645,710.47,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(710.5倍) / ⚠ペナルティ1件
78,8316.T,三井住友FG,54.1,65,42,68,⏸️ 様子見,5699.0,10.71,0.0,0.043096900373357665,11.7,finance,GC形成中 / 75日MA上 / ⚠信用過熱(11.7倍) / ⚠ペナルティ1件
79,7011.T,三菱重工業,53.3,38,45,90,⏸️ 様子見,4752.0,28.52,0.01,0.029742919415490413,7.75,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(7.8倍) / ⚠ペナルティ1件
80,4004.T,レゾナックHD,52.6,71,42,72,⏸️ 様子見,11880.0,11.7,,-0.10626114081996435,2.33,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
81,4183.T,三井化学,51.6,41,57,72,⏸️ 様子見,2274.5,11.73,0.01,0.0951982247693368,9.3,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(9.3倍) / ⚠ペナルティ1件
82,5741.T,UACJ,51.5,88,35,72,⏸️ 様子見,2642.0,-39.4,,-0.016640790043014584,15.52,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(15.5倍) / ⚠ペナルティ2件
83,6702.T,富士通,51.4,18,62,90,⏸️ 様子見,3345.0,15.78,0.02,0.13103584253719525,24.86,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(24.9倍) / ⚠ペナルティ1件
84,7762.T,シチズン時計,51.3,61,45,90,⏸️ 様子見,1812.0,,,-0.11825860643415514,11.37,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(11.4倍) / ⚠ペナルティ2件
85,9433.T,KDDI,51.0,29,62,78,⏸️ 様子見,2655.5,11.95,0.02,0.1368769591488575,3.6,ai_digital,政策(ai_digital) / 割安 / ⚠信用過熱(3.6倍) / ⚠ペナルティ1件
86,3915.T,テラスカイ,51.0,18,65,72,⏸️ 様子見,1822.0,18.89,0.04,0.23527149768602018,2.31,startup_growth,政策(startup_growth) / RSI底値圏
87,7806.T,MTG,50.6,57,35,72,⏸️ 様子見,5170.0,39.54,0.02,0.04556455227225194,4.82,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(4.8倍) / ⚠ペナルティ1件
88,5254.T,Arent,50.5,71,35,72,⏸️ 様子見,4155.0,,,-0.023186615431215217,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
89,6758.T,ソニーグループ,50.5,18,66,84,⏸️ 様子見,3292.0,13.9,0.02,0.15412531961307974,32.4,semiconductor,🏛️政策主力(semiconductor) / RSI底値圏 / 割安 / ⚠信用過熱(32.4倍) / ⚠ペナルティ1件
90,3479.T,ティーケーピー,50.2,70,35,72,⏸️ 様子見,2324.0,,,-0.09968129303966763,1.28,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
91,6501.T,日立製作所,50.1,26,67,74,⏸️ 様子見,4880.0,9.6,0.01,0.1125138844277283,27.08,green_energy,政策(green_energy) / GC形成中 / 割安 / ⚠信用過熱(27.1倍) / ⚠ペナルティ1件
92,4417.T,グローバルセキュリティエキスパート,50.0,23,46,72,⏸️ 様子見,2453.0,,,0.17794186166221432,,startup_growth,政策(startup_growth) / 出来高急増 / ⚠ペナルティ1件
93,9211.T,エフ・コード,50.0,28,50,72,⏸️ 様子見,1542.0,,,0.7148518688131892,,startup_growth,政策(startup_growth)
94,2998.T,クリアル,49.8,30,37,72,💼 保有継続,747.0,,,0.05758098866812012,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / ⚠ペナルティ1件
95,3989.T,シェアリングテクノロジー,49.8,69,35,72,💼 保有継続,1183.0,,,-5.8623852249930595,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
96,9552.T,クオンツ総研ホールディングス,49.4,32,50,72,💼 保有継続,750.0,,,0.47335418763990195,5.74,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠信用過熱(5.7倍) / ⚠ペナルティ2件
97,7270.T,SUBARU,49.3,25,47,90,💼 保有継続,2955.0,22.09,0.01,0.043037910599723804,9.14,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(9.1倍) / ⚠ペナルティ1件
98,7059.T,コプロ・ホールディングス,49.1,26,66,72,💼 保有継続,971.0,13.6,0.02,0.1608919517594695,54.51,startup_growth,政策(startup_growth) / GC形成中 / 割安 / ⚠信用過熱(54.5倍) / ⚠ペナルティ1件
99,9467.T,アルファポリス,49.0,30,61,72,💼 保有継続,1248.0,23.84,0.04,0.1783733265557723,21.52,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(21.5倍) / ⚠ペナルティ1件
100,9338.T,INFORICH,49.0,58,35,72,💼 保有継続,4540.0,,,-1.1640618696007718,,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠ペナルティ2件
101,8411.T,みずほFG,48.8,41,52,68,💼 保有継続,6643.0,8.6,0.0,0.05031078676213846,8.12,finance,GC形成中 / 75日MA上 / ⚠信用過熱(8.1倍) / ⚠ペナルティ1件
102,9984.T,ソフトバンクグループ,48.6,11,75,78,💼 保有継続,4037.0,3.6,0.02,0.48838897286062116,9.64,ai_digital,政策(ai_digital) / 割安 / ⚠信用過熱(9.6倍) / ⚠ペナルティ1件
103,5139.T,オープンワーク,48.5,35,37,72,💼 保有継続,905.0,,,0.06458478301849468,,startup_growth,政策(startup_growth) / RSI底値圏
104,3692.T,FFRIセキュリティ,47.8,26,45,72,💼 保有継続,7850.0,72.23,0.1,0.1352948137404232,1.58,startup_growth,政策(startup_growth) / RSI底値圏
105,4480.T,メドレー,47.5,25,35,72,💼 保有継続,1883.0,289.36,0.14,0.04682515179582176,1.1,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠ペナルティ1件
106,8306.T,三菱UFJ,47.2,41,47,68,💼 保有継続,2831.0,9.8,0.0,0.043859038621984314,9.71,finance,GC形成中 / 75日MA上 / ⚠信用過熱(9.7倍) / ⚠ペナルティ1件
107,9432.T,NTT,47.2,18,62,78,💼 保有継続,150.9,11.5,0.01,0.12114458486888359,55.03,ai_digital,政策(ai_digital) / RSI底値圏 / 割安 / ⚠信用過熱(55.0倍) / ⚠ペナルティ1件
108,7352.T,TWOSTONE&Sons,47.2,30,45,72,💼 保有継続,609.0,99.9,0.13,0.13031781394613254,5.11,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(5.1倍) / ⚠ペナルティ2件
109,7172.T,ジャパンインベストメントアドバイザー,47.1,28,57,72,💼 保有継続,2000.0,10.4,0.01,0.09801714212613534,52.98,startup_growth,政策(startup_growth) / GC形成中 / 割安 / ⚠信用過熱(53.0倍) / ⚠ペナルティ1件
110,4704.T,トレンドマイクロ,46.8,23,45,78,💼 保有継続,5028.0,30.72,0.04,0.1420785804816223,15.31,ai_digital,政策(ai_digital) / 出来高急増 / ⚠信用過熱(15.3倍) / ⚠ペナルティ2件
111,3769.T,GMOペイメントゲートウェイ,46.8,28,49,78,💼 保有継続,7432.0,120.19,0.19,0.15791334253698558,10.82,"ai_digital, finance",政策(ai_digital) / RSI底値圏 / ⚠信用過熱(10.8倍) / ⚠ペナルティ1件
112,9556.T,INTLOOP,46.5,18,50,72,💼 保有継続,2953.0,,,0.5621040415298175,,startup_growth,政策(startup_growth) / RSI底値圏
113,4194.T,ビジョナル,46.4,32,40,72,💼 保有継続,6482.0,127.7,0.08,0.06301029463968762,19.41,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠信用過熱(19.4倍) / ⚠ペナルティ2件
114,7033.T,マネジメントソリューションズ,46.2,73,35,72,💼 保有継続,1435.0,,,-0.008154056711359832,5.63,startup_growth,政策(startup_growth) / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ2件
115,4413.T,ボードルア,46.0,31,50,72,💼 保有継続,1801.0,,,0.32544086401989075,81.49,startup_growth,政策(startup_growth) / ⚠信用過熱(81.5倍) / ⚠ペナルティ1件
116,6544.T,ジャパンエレベーターサービスHD,46.0,14,53,72,💼 保有継続,1623.0,86.5,0.19,0.2248453117563065,1.82,startup_growth,政策(startup_growth)
117,7095.T,Macbee Planet,46.0,14,53,72,💼 保有継続,1427.0,36.84,0.11,0.2892649391856161,,startup_growth,政策(startup_growth)
118,4071.T,4071.T,45.9,28,53,72,💼 保有継続,2086.0,80.4,0.23,0.29115537468662256,6.38,startup_growth,政策(startup_growth) / ⚠信用過熱(6.4倍) / ⚠ペナルティ1件
119,5592.T,5592.T,45.8,16,50,72,💼 保有継続,2618.0,,,0.7504057661935508,,startup_growth,政策(startup_growth)
120,9168.T,ライズ・コンサルティング・グループ,45.8,29,35,72,💼 保有継続,514.0,,,-0.10152224611747047,,startup_growth,政策(startup_growth)
121,4449.T,ギフティ,45.4,30,49,72,💼 保有継続,946.0,117.8,0.2,0.17271474506201195,32.49,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(32.5倍) / ⚠ペナルティ1件
122,3133.T,海帆,45.4,62,35,72,💼 保有継続,413.0,,,,5756.33,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(5756.3倍) / ⚠ペナルティ3件
123,6027.T,弁護士ドットコム,45.1,27,35,72,💼 保有継続,2305.0,2998.7,0.88,0.029438130120350285,1.07,startup_growth,政策(startup_growth) / RSI底値圏
124,6526.T,ソシオネクスト,44.9,20,45,84,💼 保有継続,1996.0,,,0.01798569959351584,13.53,semiconductor,🏛️政策主力(semiconductor) / ⚠信用過熱(13.5倍) / ⚠ペナルティ1件
125,6532.T,ベイカレント,44.8,25,53,72,💼 保有継続,4061.0,32.8,0.11,0.33359984009594246,5.27,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
126,9519.T,レノバ,44.6,18,58,74,💼 保有継続,688.0,24.9,0.19,0.7544584316810911,19.48,"green_energy, startup_growth",政策(green_energy) / ⚠信用過熱(19.5倍) / ⚠ペナルティ1件
