ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
35,6532.T,ベイカレント,56.4,58,53,72,⏸️ 様子見,4729.0,32.8,0.11,0.33359984009594246,7.05,startup_growth,政策(startup_growth) / ⚠信用過熱(7.0倍) / ⚠ペナルティ1件
36,7806.T,MTG,56.2,73,35,72,⏸️ 様子見,5860.0,39.54,0.02,0.04556455227225194,4.52,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(4.5倍) / ⚠ペナルティ1件
37,6544.T,ジャパンエレベーターサービスHD,56.1,43,53,72,⏸️ 様子見,1641.0,86.5,0.19,0.2248453117563065,1.95,startup_growth,政策(startup_growth)
38,4578.T,大塚ホールディングス,55.7,46,52,60,⏸️ 様子見,9870.0,16.2,0.01,0.07997138808286659,0.74,medical,GC形成中 / 75日MA上 / 信用良好(0.7倍) / ⚠ペナルティ1件
39,5857.T,AREホールディングス,55.7,37,75,72,⏸️ 様子見,3810.0,6.5,0.02,0.2627600788535591,53.44,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(53.4倍) / ⚠ペナルティ1件
40,1803.T,清水建設,55.6,44,62,76,⏸️ 様子見,3063.0,8.9,0.01,0.09395139790077497,4.69,infrastructure,政策(infrastructure) / RSI底値圏 / 75日MA上 / 割安 / ⚠信用過熱(4.7倍) / ⚠ペナルティ1件
41,5711.T,三菱マテリアル,55.1,41,52,72,⏸️ 様子見,4863.0,13.8,0.01,0.03972532283843918,2.22,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安
42,7721.T,東京計器,55.0,43,45,90,⏸️ 様子見,7900.0,16.37,0.0,0.02958765146059676,4.21,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(4.2倍) / ⚠ペナルティ1件
43,6503.T,三菱電機,55.0,37,52,90,⏸️ 様子見,5235.0,18.7,0.01,0.06727905661895674,12.24,"defense, green_energy","🏛️政策主力(defense, green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(12.2倍) / ⚠ペナルティ1件"
44,6702.T,富士通,54.9,28,62,90,⏸️ 様子見,3683.0,15.78,0.02,0.13103584253719525,32.29,defense,🏛️政策主力(defense) / ⚠信用過熱(32.3倍) / ⚠ペナルティ1件
45,5707.T,東邦亜鉛,54.8,27,67,72,⏸️ 様子見,1393.0,5.89,0.01,0.1328381246382404,1.67,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安
46,1802.T,大林組,54.6,37,67,76,⏸️ 様子見,3818.0,7.4,0.01,0.10268415422789895,9.45,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(9.4倍) / ⚠ペナルティ1件
47,3915.T,テラスカイ,54.5,28,65,72,⏸️ 様子見,1615.0,18.89,0.04,0.23527149768602018,2.94,startup_growth,政策(startup_growth)
48,8750.T,第一生命HD,54.4,43,52,68,⏸️ 様子見,1470.0,5.8,0.0,0.07567448262778054,2.21,finance,GC形成中 / 75日MA上
49,7013.T,IHI,54.3,41,45,90,⏸️ 様子見,3751.0,25.47,0.01,0.04353174695530457,7.42,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(7.4倍) / ⚠ペナルティ1件
50,3923.T,ラクス,54.3,52,53,72,⏸️ 様子見,891.7,131.69,0.49,0.37439428717163986,4.14,startup_growth,政策(startup_growth) / ⚠信用過熱(4.1倍) / ⚠ペナルティ1件
51,5038.T,eWeLL,54.2,53,35,72,⏸️ 様子見,2321.0,,,1.128219054360827,,startup_growth,政策(startup_growth)
52,4483.T,JMDC,53.9,62,40,72,⏸️ 様子見,3920.0,112.15,0.1,0.08764601769911505,4.34,startup_growth,政策(startup_growth) / 75日MA上 / ⚠信用過熱(4.3倍) / ⚠ペナルティ1件
53,7011.T,三菱重工業,52.9,37,45,90,⏸️ 様子見,4580.0,28.52,0.01,0.029742919415490413,6.82,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(6.8倍) / ⚠ペナルティ1件
54,6869.T,シスメックス,52.6,66,45,60,⏸️ 様子見,1555.5,78.08,0.08,0.1044976057749625,15.52,medical,75日MA上 / ⚠信用過熱(15.5倍) / ⚠ペナルティ1件
55,4523.T,エーザイ,52.2,41,45,84,⏸️ 様子見,4821.0,50.7,0.03,0.05978041650453748,9.47,"semiconductor, medical","🏛️政策主力(semiconductor, medical) / GC形成中 / 75日MA上 / ⚠信用過熱(9.5倍) / ⚠ペナルティ1件"
56,7388.T,FPパートナー,52.1,34,50,72,⏸️ 様子見,2328.0,,,0.28737790219180454,1.87,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
57,3697.T,SHIFT,51.9,52,45,72,⏸️ 様子見,746.3,154.51,0.19,0.12423400784728651,12.73,startup_growth,政策(startup_growth) / ⚠信用過熱(12.7倍) / ⚠ペナルティ1件
58,3496.T,アズーム,51.8,45,53,72,⏸️ 様子見,4685.0,42.9,0.11,0.25192815355120757,608.44,startup_growth,政策(startup_growth) / ⚠信用過熱(608.4倍) / ⚠ペナルティ1件
59,4449.T,ギフティ,51.7,48,49,72,⏸️ 様子見,1115.0,117.8,0.2,0.17271474506201195,23.79,startup_growth,政策(startup_growth) / ⚠信用過熱(23.8倍) / ⚠ペナルティ1件
60,5713.T,住友金属鉱山,51.6,41,57,72,⏸️ 様子見,9566.0,13.88,0.01,0.08492867101226925,4.7,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(4.7倍) / ⚠ペナルティ1件
61,4502.T,武田薬品工業,51.6,43,52,60,⏸️ 様子見,5617.0,16.6,0.01,0.07262741837878056,2.53,medical,GC形成中 / 75日MA上
62,5714.T,DOWAホールディングス,51.6,41,57,72,⏸️ 様子見,9511.0,12.56,0.01,0.07886814954014058,8.52,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(8.5倍) / ⚠ペナルティ1件
63,6027.T,弁護士ドットコム,51.5,45,35,72,⏸️ 様子見,2809.0,2998.7,0.88,0.029438130120350285,1.07,startup_growth,政策(startup_growth)
64,3989.T,シェアリングテクノロジー,51.2,73,35,72,⏸️ 様子見,1222.0,,,-5.8623852249930595,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
65,9984.T,ソフトバンクグループ,51.1,18,75,78,⏸️ 様子見,3541.0,3.6,0.02,0.48838897286062116,10.98,ai_digital,政策(ai_digital) / RSI底値圏 / 割安 / ⚠信用過熱(11.0倍) / ⚠ペナルティ1件
66,4413.T,ボードルア,51.0,45,50,72,⏸️ 様子見,2000.0,,,0.32544086401989075,121.58,startup_growth,政策(startup_growth) / ⚠信用過熱(121.6倍) / ⚠ペナルティ1件
67,4377.T,ワンキャリア,51.0,31,50,72,⏸️ 様子見,2002.0,,,0.5769762579252664,,startup_growth,政策(startup_growth)
68,4071.T,4071.T,50.8,42,53,72,⏸️ 様子見,2193.0,80.4,0.23,0.29115537468662256,3.96,startup_growth,政策(startup_growth) / ⚠信用過熱(4.0倍) / ⚠ペナルティ1件
69,1812.T,鹿島建設,50.8,26,67,76,⏸️ 様子見,6095.0,8.1,0.01,0.11134870242742477,19.15,infrastructure,政策(infrastructure) / RSI底値圏 / 割安 / ⚠信用過熱(19.1倍) / ⚠ペナルティ1件
70,6920.T,レーザーテック,50.8,30,53,84,⏸️ 様子見,30360.0,101.1,0.35,0.34880771182141046,5.02,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / ⚠信用過熱(5.0倍) / ⚠ペナルティ1件
71,1861.T,熊谷組,50.8,26,67,76,⏸️ 様子見,1641.0,7.8,0.01,0.10940885647144993,8.94,infrastructure,政策(infrastructure) / RSI底値圏 / 割安 / ⚠信用過熱(8.9倍) / ⚠ペナルティ1件
72,7741.T,HOYA,50.4,42,49,60,⏸️ 様子見,26765.0,38.7,0.07,0.18200726744186047,1.58,medical,GC形成中 / 75日MA上
73,8001.T,伊藤忠商事,50.3,37,62,68,⏸️ 様子見,2029.5,13.29,0.01,0.1037230249286866,6.41,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(6.4倍) / ⚠ペナルティ1件
74,6030.T,アドベンチャー,50.2,26,53,72,⏸️ 様子見,1722.0,60.7,0.22,0.3679506311078882,,startup_growth,政策(startup_growth) / GC形成中
75,8591.T,オリックス,50.2,41,57,68,⏸️ 様子見,4925.0,12.0,0.01,0.06352544002620478,13.68,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(13.7倍) / ⚠ペナルティ1件
76,3407.T,旭化成,50.1,37,52,76,⏸️ 様子見,1630.5,22.17,0.01,0.05337312274386347,11.04,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(11.0倍) / ⚠ペナルティ1件
77,6758.T,ソニーグループ,49.8,16,66,84,💼 保有継続,3346.0,13.9,0.02,0.15412531961307974,29.48,semiconductor,🏛️政策主力(semiconductor) / 割安 / ⚠信用過熱(29.5倍) / ⚠ペナルティ1件
78,2986.T,LAホールディングス,49.8,27,67,72,💼 保有継続,9100.0,6.8,0.01,0.1495038388997936,85.61,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(85.6倍) / ⚠ペナルティ1件
79,4419.T,Finatextホールディングス,49.8,69,35,72,💼 保有継続,911.0,,,-0.1561160421964335,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
80,6723.T,ルネサスエレクトロニクス,49.8,34,45,84,💼 保有継続,2400.0,40.7,0.03,0.07398398899953137,3.45,semiconductor,🏛️政策主力(semiconductor) / RSI底値圏 / 75日MA上 / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
81,3993.T,PKSHA Technology,49.6,54,35,72,💼 保有継続,3175.0,418.8,0.02,0.004855273967393742,5.25,startup_growth,政策(startup_growth) / ⚠信用過熱(5.2倍) / ⚠ペナルティ1件
82,7203.T,トヨタ自動車,49.6,19,57,74,💼 保有継続,3393.0,10.7,0.01,0.09593268350803799,2.07,green_energy,政策(green_energy) / GC形成中 / 割安
83,5020.T,ENEOSホールディングス,49.4,37,52,74,💼 保有継続,1333.0,14.14,0.01,0.049029120367742055,4.26,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(4.3倍) / ⚠ペナルティ1件
84,9467.T,アルファポリス,49.3,31,61,72,💼 保有継続,1340.0,23.84,0.04,0.1783733265557723,70.45,startup_growth,政策(startup_growth) / ⚠信用過熱(70.5倍) / ⚠ペナルティ1件
85,7270.T,SUBARU,49.3,25,47,90,💼 保有継続,2674.5,22.09,0.01,0.043037910599723804,10.97,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(11.0倍) / ⚠ペナルティ1件
86,4042.T,東ソー,48.9,19,57,72,💼 保有継続,2415.5,10.7,0.01,0.09562945174321688,2.96,rare_earth,政策(rare_earth) / GC形成中 / 割安
87,4443.T,Sansan,48.9,52,35,72,💼 保有継続,1273.0,1408.6,0.2,0.014462809917355372,6.76,startup_growth,政策(startup_growth) / ⚠信用過熱(6.8倍) / ⚠ペナルティ1件
88,1811.T,前田建設工業,48.5,41,42,76,💼 保有継続,8520.0,11.5,0.0,0.043146663807200496,36.0,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(36.0倍) / ⚠ペナルティ1件
89,7059.T,コプロ・ホールディングス,48.4,24,66,72,💼 保有継続,931.0,13.6,0.02,0.1608919517594695,15.31,startup_growth,政策(startup_growth) / GC形成中 / 割安 / ⚠信用過熱(15.3倍) / ⚠ペナルティ1件
90,9556.T,INTLOOP,48.2,23,50,72,💼 保有継続,2796.0,,,0.5621040415298175,,startup_growth,政策(startup_growth)
91,5592.T,5592.T,48.2,23,50,72,💼 保有継続,2600.0,,,0.7504057661935508,,startup_growth,政策(startup_growth)
92,4543.T,テルモ,48.0,57,40,60,💼 保有継続,2042.0,39.08,0.04,0.09019660029276425,11.24,medical,⚠信用過熱(11.2倍) / ⚠ペナルティ1件
93,6479.T,ミネベアミツミ,48.0,23,45,90,💼 保有継続,2771.5,29.8,0.03,0.08591327323386702,11.05,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(11.1倍) / ⚠ペナルティ1件
94,3769.T,GMOペイメントゲートウェイ,47.8,31,49,78,💼 保有継続,7958.0,120.19,0.19,0.15791334253698558,9.83,"ai_digital, finance",政策(ai_digital) / ⚠信用過熱(9.8倍) / ⚠ペナルティ1件
95,4384.T,ラクスル,47.8,49,35,72,💼 保有継続,1883.0,917.05,0.18,0.02001000500250125,8.69,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上 / ⚠信用過熱(8.7倍) / ⚠ペナルティ1件
96,2980.T,SREホールディングス,47.6,44,40,72,💼 保有継続,2753.0,104.93,0.09,0.08464854889416562,52.94,startup_growth,政策(startup_growth) / ⚠信用過熱(52.9倍) / ⚠ペナルティ1件
97,8725.T,MS&AD,47.3,37,52,68,💼 保有継続,4025.0,12.7,0.01,0.046182871993953926,7.11,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
98,7047.T,ポート,47.2,43,40,72,💼 保有継続,2255.0,53.4,0.04,0.0791295746785361,501.09,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(501.1倍) / ⚠ペナルティ1件
99,4208.T,UBE,47.1,26,57,74,💼 保有継続,2524.5,10.4,0.01,0.06025720178123399,14.78,green_energy,政策(green_energy) / RSI底値圏 / 割安 / ⚠信用過熱(14.8倍) / ⚠ペナルティ1件
100,7095.T,Macbee Planet,46.7,16,53,72,💼 保有継続,1375.0,36.84,0.11,0.2892649391856161,,startup_growth,政策(startup_growth)
101,3436.T,SUMCO,46.6,37,45,72,💼 保有継続,1546.5,25.87,0.02,0.07184446328622575,3.63,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(3.6倍) / ⚠ペナルティ1件
102,6501.T,日立製作所,46.6,16,67,74,💼 保有継続,4718.0,9.6,0.01,0.1125138844277283,18.8,green_energy,政策(green_energy) / GC形成中 / 割安 / ⚠信用過熱(18.8倍) / ⚠ペナルティ1件
103,4021.T,日産化学,46.5,41,54,60,💼 保有継続,6192.0,25.5,0.04,0.16684030287471774,3.99,medical,GC形成中 / 75日MA上 / ⚠信用過熱(4.0倍) / ⚠ペナルティ1件
104,4183.T,三井化学,46.4,26,57,72,💼 保有継続,2004.0,11.73,0.01,0.0951982247693368,7.47,rare_earth,政策(rare_earth) / RSI底値圏 / 割安 / ⚠信用過熱(7.5倍) / ⚠ペナルティ1件
105,3692.T,FFRIセキュリティ,46.4,22,45,72,💼 保有継続,7840.0,72.23,0.1,0.1352948137404232,1.51,startup_growth,政策(startup_growth) / GC形成中
106,5254.T,Arent,46.2,73,35,72,💼 保有継続,4435.0,,,-0.023186615431215217,530.67,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(530.7倍) / ⚠ペナルティ2件
107,7012.T,川崎重工業,46.1,46,45,90,💼 保有継続,15695.0,,,-0.04183093654386276,5.77,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(5.8倍) / ⚠ペナルティ2件
108,9719.T,SCSK,45.7,18,57,78,💼 保有継続,5660.0,20.4,0.03,0.14737255040242603,45.5,ai_digital,政策(ai_digital) / ⚠信用過熱(45.5倍) / ⚠ペナルティ1件
109,9552.T,クオンツ総研ホールディングス,45.7,30,50,72,💼 保有継続,690.0,,,0.47335418763990195,5.06,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(5.1倍) / ⚠ペナルティ1件
110,9211.T,エフ・コード,45.7,30,50,72,💼 保有継続,1512.0,,,0.7148518688131892,7971.0,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(7971.0倍) / ⚠ペナルティ1件
111,4704.T,トレンドマイクロ,45.6,28,45,78,💼 保有継続,5536.0,30.72,0.04,0.1420785804816223,9.15,ai_digital,政策(ai_digital) / ⚠信用過熱(9.2倍) / ⚠ペナルティ1件
112,8113.T,ユニ・チャーム,45.2,31,45,74,💼 保有継続,917.1,55.8,0.06,0.10617401146445653,7.05,green_energy,政策(green_energy) / RSI底値圏 / ⚠信用過熱(7.0倍) / ⚠ペナルティ1件
113,7033.T,マネジメントソリューションズ,45.2,70,35,72,💼 保有継続,1421.0,,,-0.008154056711359832,5.17,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.2倍) / ⚠ペナルティ2件
114,3491.T,GA technologies,45.1,15,49,72,💼 保有継続,1581.0,92.48,0.14,0.152250885179565,,startup_growth,政策(startup_growth)
115,5444.T,大和工業,45.0,37,35,76,💼 保有継続,11640.0,43.6,0.01,0.015297869532254748,4.52,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(4.5倍) / ⚠ペナルティ1件
116,7373.T,アイドマ・ホールディングス,44.7,28,49,72,💼 保有継続,1828.0,73.9,0.12,0.1579358825283391,163.09,startup_growth,政策(startup_growth) / ⚠信用過熱(163.1倍) / ⚠ペナルティ1件
117,9519.T,レノバ,44.6,18,58,74,💼 保有継続,677.0,24.9,0.19,0.7544584316810911,17.91,"green_energy, startup_growth",政策(green_energy) / GC形成中 / ⚠信用過熱(17.9倍) / ⚠ペナルティ1件
118,4475.T,HENNGE,44.5,31,45,72,💼 保有継続,1008.0,427.6,0.52,0.12146270760879062,7.11,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
119,7762.T,シチズン時計,44.3,41,45,90,💼 保有継続,1627.0,,,-0.11825860643415514,8.89,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(8.9倍) / ⚠ペナルティ2件
120,2998.T,クリアル,44.3,23,37,72,💼 保有継続,773.0,,,0.05758098866812012,,startup_growth,政策(startup_growth)
121,6526.T,ソシオネクスト,44.2,18,45,84,💼 保有継続,1741.5,,,0.01798569959351584,13.26,semiconductor,🏛️政策主力(semiconductor) / RSI底値圏 / ⚠信用過熱(13.3倍) / ⚠ペナルティ1件
122,4593.T,ヘリオス,44.2,67,35,72,💼 保有継続,413.0,,,-0.7027027027027027,5.59,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ2件
123,5019.T,出光興産,44.1,34,40,72,💼 保有継続,1387.0,24.3,0.01,0.02873752403023201,7.7,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(7.7倍) / ⚠ペナルティ1件
124,4480.T,メドレー,43.8,23,35,72,💼 保有継続,1905.0,289.36,0.14,0.04682515179582176,1.14,startup_growth,政策(startup_growth)
125,4004.T,レゾナックHD,43.8,60,42,72,💼 保有継続,10655.0,11.7,,-0.10626114081996435,3.51,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(3.5倍) / ⚠ペナルティ2件
126,5541.T,大平洋金属,43.6,37,35,72,💼 保有継続,2942.0,35.98,0.01,0.017339660369475034,5.22,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.2倍) / ⚠ペナルティ1件
127,3984.T,ユーザーローカル,43.5,28,45,72,💼 保有継続,1533.0,55.24,0.07,0.13078248711225196,7.39,startup_growth,政策(startup_growth) / ⚠信用過熱(7.4倍) / ⚠ペナルティ1件
128,1662.T,石油資源開発,43.5,65,35,72,💼 保有継続,2388.0,,,-0.006271691998932087,12.69,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(12.7倍) / ⚠ペナルティ2件
129,3182.T,オイシックス・ラ・大地,43.5,11,65,72,💼 保有継続,1358.0,21.7,0.05,0.2516632484618078,17.6,startup_growth,政策(startup_growth) / ⚠信用過熱(17.6倍) / ⚠ペナルティ1件
130,5139.T,オープンワーク,43.3,20,37,72,💼 保有継続,900.0,,,0.06458478301849468,,startup_growth,政策(startup_growth)
