ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
75,4593.T,ヘリオス,51.7,80,35,72,⏸️ 様子見,420.0,,,-0.7027027027027027,5.59,startup_growth,政策(startup_growth) / GC形成中 / 出来高急増 / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ3件
76,4071.T,4071.T,51.5,44,53,72,⏸️ 様子見,2208.0,80.4,0.23,0.29115537468662256,3.96,startup_growth,政策(startup_growth) / ⚠信用過熱(4.0倍) / ⚠ペナルティ1件
77,9984.T,ソフトバンクグループ,51.1,18,75,78,⏸️ 様子見,3864.0,3.6,0.02,0.48838897286062116,10.98,ai_digital,政策(ai_digital) / 割安 / ⚠信用過熱(11.0倍) / ⚠ペナルティ1件
78,4208.T,UBE,50.9,37,57,74,⏸️ 様子見,2664.0,10.4,0.01,0.06025720178123399,14.78,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(14.8倍) / ⚠ペナルティ1件
79,6027.T,弁護士ドットコム,50.8,43,35,72,⏸️ 様子見,2577.0,2998.7,0.88,0.029438130120350285,1.07,startup_growth,政策(startup_growth)
80,7059.T,コプロ・ホールディングス,50.8,31,66,72,⏸️ 様子見,956.0,13.6,0.02,0.1608919517594695,15.31,startup_growth,政策(startup_growth) / GC形成中 / 割安 / ⚠信用過熱(15.3倍) / ⚠ペナルティ1件
81,8001.T,伊藤忠商事,50.7,38,62,68,⏸️ 様子見,2108.5,13.29,0.01,0.1037230249286866,6.41,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(6.4倍) / ⚠ペナルティ1件
82,6702.T,富士通,50.3,15,62,90,⏸️ 様子見,3496.0,15.78,0.02,0.13103584253719525,32.29,defense,🏛️政策主力(defense) / ⚠信用過熱(32.3倍) / ⚠ペナルティ1件
83,4704.T,トレンドマイクロ,50.3,33,45,78,⏸️ 様子見,5286.0,30.72,0.04,0.1420785804816223,9.15,ai_digital,政策(ai_digital) / 出来高急増 / ⚠信用過熱(9.2倍) / ⚠ペナルティ2件
84,4413.T,ボードルア,50.2,43,50,72,⏸️ 様子見,1910.0,,,0.32544086401989075,121.58,startup_growth,政策(startup_growth) / ⚠信用過熱(121.6倍) / ⚠ペナルティ1件
85,8591.T,オリックス,50.2,41,57,68,⏸️ 様子見,4927.0,12.0,0.01,0.06352544002620478,13.68,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(13.7倍) / ⚠ペナルティ1件
86,6758.T,ソニーグループ,49.8,16,66,84,💼 保有継続,3380.0,13.9,0.02,0.15412531961307974,29.48,semiconductor,🏛️政策主力(semiconductor) / 割安 / ⚠信用過熱(29.5倍) / ⚠ペナルティ1件
87,8113.T,ユニ・チャーム,49.8,44,45,74,💼 保有継続,946.0,55.8,0.06,0.10617401146445653,7.05,green_energy,政策(green_energy) / RSI底値圏 / 75日MA上 / ⚠信用過熱(7.0倍) / ⚠ペナルティ1件
88,4377.T,ワンキャリア,49.3,26,50,72,💼 保有継続,1976.0,,,0.5769762579252664,,startup_growth,政策(startup_growth)
89,9467.T,アルファポリス,49.3,31,61,72,💼 保有継続,1308.0,23.84,0.04,0.1783733265557723,70.45,startup_growth,政策(startup_growth) / ⚠信用過熱(70.5倍) / ⚠ペナルティ1件
90,4183.T,三井化学,49.2,34,57,72,💼 保有継続,2125.0,11.73,0.01,0.0951982247693368,7.47,rare_earth,政策(rare_earth) / RSI底値圏 / 75日MA上 / 割安 / ⚠信用過熱(7.5倍) / ⚠ペナルティ1件
91,6367.T,ダイキン工業,49.0,46,40,74,💼 保有継続,19600.0,41.8,0.04,0.09204469542288991,6.95,green_energy,政策(green_energy) / ⚠信用過熱(7.0倍) / ⚠ペナルティ1件
92,9556.T,INTLOOP,49.0,25,50,72,💼 保有継続,2783.0,,,0.5621040415298175,,startup_growth,政策(startup_growth) / RSI底値圏
93,7033.T,マネジメントソリューションズ,48.7,80,35,72,💼 保有継続,1444.0,,,-0.008154056711359832,5.17,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.2倍) / ⚠ペナルティ2件
94,6501.T,日立製作所,48.0,20,67,74,💼 保有継続,4860.0,9.6,0.01,0.1125138844277283,18.8,green_energy,政策(green_energy) / GC形成中 / 割安 / ⚠信用過熱(18.8倍) / ⚠ペナルティ1件
95,5592.T,5592.T,47.9,22,50,72,💼 保有継続,2600.0,,,0.7504057661935508,,startup_growth,政策(startup_growth)
96,4384.T,ラクスル,47.8,49,35,72,💼 保有継続,1891.0,917.05,0.18,0.02001000500250125,8.69,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上 / ⚠信用過熱(8.7倍) / ⚠ペナルティ1件
97,8725.T,MS&AD,47.7,38,52,68,💼 保有継続,4135.0,12.7,0.01,0.046182871993953926,7.11,finance,GC形成中 / 75日MA上 / 割安 / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
98,7095.T,Macbee Planet,47.4,18,53,72,💼 保有継続,1384.0,36.84,0.11,0.2892649391856161,,startup_growth,政策(startup_growth)
99,5254.T,Arent,47.3,76,35,72,💼 保有継続,4455.0,,,-0.023186615431215217,530.67,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(530.7倍) / ⚠ペナルティ2件
100,3993.T,PKSHA Technology,47.1,47,35,72,💼 保有継続,3275.0,418.8,0.02,0.004855273967393742,5.25,startup_growth,政策(startup_growth) / ⚠信用過熱(5.2倍) / ⚠ペナルティ1件
101,7270.T,SUBARU,46.9,18,47,90,💼 保有継続,2670.5,22.09,0.01,0.043037910599723804,10.97,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(11.0倍) / ⚠ペナルティ1件
102,9519.T,レノバ,46.7,24,58,74,💼 保有継続,692.0,24.9,0.19,0.7544584316810911,17.91,"green_energy, startup_growth",政策(green_energy) / GC形成中 / ⚠信用過熱(17.9倍) / ⚠ペナルティ1件
103,4004.T,レゾナックHD,46.6,68,42,72,💼 保有継続,11990.0,11.7,,-0.10626114081996435,3.51,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(3.5倍) / ⚠ペナルティ2件
104,9432.T,NTT,46.5,16,62,78,💼 保有継続,150.2,11.5,0.01,0.12114458486888359,69.6,ai_digital,政策(ai_digital) / 割安 / ⚠信用過熱(69.6倍) / ⚠ペナルティ1件
105,8411.T,みずほFG,46.3,34,52,68,💼 保有継続,6510.0,8.6,0.0,0.05031078676213846,7.64,finance,GC形成中 / 75日MA上 / ⚠信用過熱(7.6倍) / ⚠ペナルティ1件
106,3769.T,GMOペイメントゲートウェイ,46.1,26,49,78,💼 保有継続,7775.0,120.19,0.19,0.15791334253698558,9.83,"ai_digital, finance",政策(ai_digital) / ⚠信用過熱(9.8倍) / ⚠ペナルティ1件
107,4417.T,グローバルセキュリティエキスパート,46.0,20,46,72,💼 保有継続,2425.0,,,0.17794186166221432,,startup_growth,政策(startup_growth)
108,8306.T,三菱UFJ,45.8,37,47,68,💼 保有継続,2735.0,9.8,0.0,0.043859038621984314,10.05,finance,GC形成中 / 75日MA上 / ⚠信用過熱(10.1倍) / ⚠ペナルティ1件
109,7003.T,三井E&S,45.8,41,35,74,💼 保有継続,6959.0,333.9,0.01,0.0015144665461121157,5.95,"green_energy, rare_earth",政策(green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(6.0倍) / ⚠ペナルティ1件
110,4449.T,ギフティ,45.8,31,49,72,💼 保有継続,1066.0,117.8,0.2,0.17271474506201195,23.79,startup_growth,政策(startup_growth) / ⚠信用過熱(23.8倍) / ⚠ペナルティ1件
111,3692.T,FFRIセキュリティ,45.7,20,45,72,💼 保有継続,7740.0,72.23,0.1,0.1352948137404232,1.51,startup_growth,政策(startup_growth) / GC形成中
112,6479.T,ミネベアミツミ,45.6,16,45,90,💼 保有継続,3000.0,29.8,0.03,0.08591327323386702,11.05,defense,🏛️政策主力(defense) / GC形成中 / ⚠信用過熱(11.1倍) / ⚠ペナルティ1件
113,4419.T,Finatextホールディングス,45.6,57,35,72,💼 保有継続,887.0,,,-0.1561160421964335,,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
114,5842.T,インテグラル,45.5,28,35,72,💼 保有継続,3220.0,,,0.037527593818984545,,startup_growth,政策(startup_growth)
115,5444.T,大和工業,45.4,38,35,76,💼 保有継続,12195.0,43.6,0.01,0.015297869532254748,4.52,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(4.5倍) / ⚠ペナルティ1件
116,9338.T,INFORICH,45.3,56,35,72,💼 保有継続,4545.0,,,-1.1640618696007718,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠ペナルティ1件
117,6532.T,ベイカレント,45.2,26,53,72,💼 保有継続,4571.0,32.8,0.11,0.33359984009594246,7.05,startup_growth,政策(startup_growth) / ⚠信用過熱(7.0倍) / ⚠ペナルティ1件
118,3498.T,霞ヶ関キャピタル,45.1,19,61,72,💼 保有継続,7200.0,17.54,0.03,0.1616388096208724,15.76,startup_growth,政策(startup_growth) / ⚠信用過熱(15.8倍) / ⚠ペナルティ1件
119,3182.T,オイシックス・ラ・大地,45.0,15,65,72,💼 保有継続,1378.0,21.7,0.05,0.2516632484618078,17.6,startup_growth,政策(startup_growth) / ⚠信用過熱(17.6倍) / ⚠ペナルティ1件
120,7172.T,ジャパンインベストメントアドバイザー,44.3,20,57,72,💼 保有継続,1979.0,10.4,0.01,0.09801714212613534,62.24,startup_growth,政策(startup_growth) / 割安 / ⚠信用過熱(62.2倍) / ⚠ペナルティ1件
121,3994.T,マネーフォワード,44.2,53,35,72,💼 保有継続,3383.0,,,-0.23670022606490007,1.86,startup_growth,政策(startup_growth) / ⚠ペナルティ1件
122,3923.T,ラクス,44.1,23,53,72,💼 保有継続,817.2,131.69,0.49,0.37439428717163986,4.14,startup_growth,政策(startup_growth) / ⚠信用過熱(4.1倍) / ⚠ペナルティ1件
123,9552.T,クオンツ総研ホールディングス,44.0,25,50,72,💼 保有継続,682.0,,,0.47335418763990195,5.06,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(5.1倍) / ⚠ペナルティ1件
124,5253.T,カバー,44.0,11,50,72,💼 保有継続,1559.0,,,0.5515370705244123,2.18,startup_growth,政策(startup_growth)
125,9211.T,エフ・コード,44.0,25,50,72,💼 保有継続,1480.0,,,0.7148518688131892,7971.0,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(7971.0倍) / ⚠ペナルティ1件
126,2998.T,クリアル,43.3,20,37,72,💼 保有継続,784.0,,,0.05758098866812012,,startup_growth,政策(startup_growth)
127,4307.T,野村総合研究所,43.3,18,49,78,💼 保有継続,4137.0,38.8,0.06,0.15996308567451853,17.83,ai_digital,政策(ai_digital) / ⚠信用過熱(17.8倍) / ⚠ペナルティ1件
128,4431.T,スマレジ,42.7,8,49,72,💼 保有継続,2383.0,100.5,0.16,0.15881981117501018,1.22,startup_growth,政策(startup_growth)
129,5038.T,eWeLL,42.7,20,35,72,💼 保有継続,2301.0,,,1.128219054360827,,startup_growth,政策(startup_growth)
