ランク,ティッカー,銘柄名,総合スコア,テクニカル,ファンダメンタル,政策スコア,判定,株価,PER,PBR,ROE,信用倍率,政策セクター,コメント
47,8035.T,東京エレクトロン,56.7,40,61,84,⏸️ 様子見,39150.0,,,30.3,3.43,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(3.4倍) / ⚠ペナルティ1件
48,9531.T,東京ガス,56.5,42,43,74,⏸️ 様子見,7459.0,,,,0.72,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / 信用良好(0.7倍) / ⚠ペナルティ1件
49,6503.T,三菱電機,56.0,45,46,90,⏸️ 様子見,5353.0,,,,16.2,"defense, green_energy","🏛️政策主力(defense, green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(16.2倍) / ⚠ペナルティ1件"
50,9348.T,ispace,55.9,56,37,72,⏸️ 様子見,578.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
51,7003.T,三井E&S,55.0,29,80,74,⏸️ 様子見,6348.0,4.3,1.08,25.1,8.39,"green_energy, rare_earth",政策(green_energy) / GC形成中 / 割安 / ⚠信用過熱(8.4倍) / ⚠ペナルティ1件
52,4413.T,ボードルア,55.0,47,61,72,⏸️ 様子見,2027.0,,,40.8,190.06,startup_growth,政策(startup_growth) / ⚠信用過熱(190.1倍) / ⚠ペナルティ1件
53,3496.T,アズーム,54.6,46,61,72,⏸️ 様子見,4540.0,,,34.7,1206.0,startup_growth,政策(startup_growth) / ⚠信用過熱(1206.0倍) / ⚠ペナルティ1件
54,4593.T,ヘリオス,54.0,65,37,72,⏸️ 様子見,403.0,,,,5.6,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ1件
55,7164.T,全国保証,53.5,37,46,68,⏸️ 様子見,3154.0,,,,0.48,finance,GC形成中 / 75日MA上 / 信用良好(0.5倍) / ⚠ペナルティ1件
56,4384.T,ラクスル,53.5,49,54,72,⏸️ 様子見,1886.0,,,18.9,3.5,startup_growth,政策(startup_growth) / RSI底値圏 / 75日MA上 / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
57,6208.T,石川製作所,53.3,38,45,90,⏸️ 様子見,2438.0,,,,3.38,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(3.4倍) / ⚠ペナルティ1件
58,4475.T,HENNGE,53.2,42,61,72,⏸️ 様子見,986.0,,,40.6,7.14,startup_growth,政策(startup_growth) / ⚠信用過熱(7.1倍) / ⚠ペナルティ1件
59,7388.T,FPパートナー,53.0,27,61,72,⏸️ 様子見,2259.0,,,31.9,1.74,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
60,6203.T,豊和工業,52.9,37,45,90,⏸️ 様子見,1676.0,,,,6.5,defense,🏛️政策主力(defense) / GC形成中 / 75日MA上 / ⚠信用過熱(6.5倍) / ⚠ペナルティ1件
61,3436.T,SUMCO,52.7,56,43,72,⏸️ 様子見,1616.0,,,,5.71,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(5.7倍) / ⚠ペナルティ1件
62,4417.T,グローバルセキュリティエキスパート,52.6,26,61,72,⏸️ 様子見,2460.0,,,32.81,,startup_growth,政策(startup_growth)
63,5842.T,インテグラル,52.6,26,61,72,⏸️ 様子見,3270.0,,,37.1,,startup_growth,政策(startup_growth)
64,5592.T,フルサト・マルカホールディングス,52.4,28,58,72,⏸️ 様子見,2627.0,,,27.5,,startup_growth,政策(startup_growth)
65,6723.T,ルネサスエレクトロニクス,52.2,40,46,84,⏸️ 様子見,2474.5,,,,5.59,semiconductor,🏛️政策主力(semiconductor) / GC形成中 / 75日MA上 / ⚠信用過熱(5.6倍) / ⚠ペナルティ1件
66,4419.T,Finatextホールディングス,52.1,57,40,72,⏸️ 様子見,876.0,,,,10262.0,startup_growth,政策(startup_growth) / ⚠信用過熱(10262.0倍) / ⚠ペナルティ1件
67,5444.T,大和工業,52.0,39,56,76,⏸️ 様子見,11860.0,,,,4.83,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(4.8倍) / ⚠ペナルティ1件
68,5541.T,大平洋金属,51.8,51,46,72,⏸️ 様子見,3080.0,,,,8.42,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(8.4倍) / ⚠ペナルティ1件
69,2986.T,LAホールディングス,51.8,37,62,72,⏸️ 様子見,9150.0,,,28.6,90.06,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(90.1倍) / ⚠ペナルティ1件
70,5401.T,日本製鉄,51.6,28,53,74,⏸️ 様子見,582.7,,,,2.56,green_energy,政策(green_energy) / RSI底値圏
71,3692.T,FFRIセキュリティ,51.5,23,61,72,⏸️ 様子見,7490.0,,,27.6,1.56,startup_growth,政策(startup_growth) / GC形成中
72,4021.T,日産化学,51.3,52,57,60,⏸️ 様子見,6376.0,,,18.7,4.65,medical,GC形成中 / 75日MA上 / ⚠信用過熱(4.7倍) / ⚠ペナルティ1件
73,5741.T,UACJ,51.3,52,43,72,⏸️ 様子見,2534.0,,,,9.12,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(9.1倍) / ⚠ペナルティ1件
74,4165.T,ブレイド,51.2,39,58,72,⏸️ 様子見,603.0,,,27.8,7.31,startup_growth,政策(startup_growth) / ⚠信用過熱(7.3倍) / ⚠ペナルティ1件
75,7270.T,SUBARU,51.1,18,61,90,⏸️ 様子見,2568.5,5.77,,,12.96,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(13.0倍) / ⚠ペナルティ1件
76,3993.T,PKSHA Technology,51.1,49,46,72,⏸️ 様子見,3015.0,,,,5.28,startup_growth,政策(startup_growth) / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
77,6479.T,ミネベアミツミ,50.8,30,46,90,⏸️ 様子見,2719.0,,,,11.72,defense,🏛️政策主力(defense) / RSI底値圏 / ⚠信用過熱(11.7倍) / ⚠ペナルティ1件
78,4523.T,エーザイ,50.8,37,45,84,⏸️ 様子見,4742.0,,,,12.35,"semiconductor, medical","🏛️政策主力(semiconductor, medical) / GC形成中 / 75日MA上 / ⚠信用過熱(12.3倍) / ⚠ペナルティ1件"
79,4519.T,中外製薬,50.6,44,64,60,⏸️ 様子見,9117.0,,,22.0,4.25,medical,RSI底値圏 / 75日MA上 / ⚠信用過熱(4.2倍) / ⚠ペナルティ1件
80,4431.T,スマレジ,50.1,19,61,72,⏸️ 様子見,2196.0,,,21.4,1.32,startup_growth,政策(startup_growth)
81,5707.T,東邦亜鉛,50.1,37,40,72,⏸️ 様子見,1360.0,,,,1.93,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上
82,5139.T,オープンワーク,50.0,29,49,72,⏸️ 様子見,938.0,,,,,startup_growth,政策(startup_growth)
83,3479.T,ティーケーピー,50.0,34,43,72,⏸️ 様子見,1917.0,,,,2.92,startup_growth,政策(startup_growth) / GC形成中
84,4543.T,テルモ,49.8,57,46,60,💼 保有継続,2074.5,,,,11.17,medical,⚠信用過熱(11.2倍) / ⚠ペナルティ1件
85,5253.T,カバー,49.5,17,61,72,💼 保有継続,1595.0,,,39.6,2.82,startup_growth,政策(startup_growth) / GC形成中
86,9556.T,INTLOOP,49.3,25,58,72,💼 保有継続,2011.0,,,25.0,1889.0,startup_growth,政策(startup_growth) / RSI底値圏 / 出来高急増 / ⚠信用過熱(1889.0倍) / ⚠ペナルティ2件
87,3407.T,旭化成,49.2,42,43,76,💼 保有継続,1595.0,,,,12.02,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(12.0倍) / ⚠ペナルティ1件
88,4324.T,電通グループ,48.9,19,40,78,💼 保有継続,2752.5,,,,0.98,ai_digital,政策(ai_digital) / 信用良好(1.0倍) / ⚠ペナルティ1件
89,4377.T,ワンキャリア,48.4,14,61,72,💼 保有継続,1872.0,,,26.01,,startup_growth,政策(startup_growth)
90,9168.T,ライズ・コンサルティング・グループ,48.4,14,61,72,💼 保有継続,479.0,,,24.73,,startup_growth,政策(startup_growth)
91,1802.T,大林組,48.3,37,46,76,💼 保有継続,3820.0,,,,11.23,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(11.2倍) / ⚠ペナルティ1件
92,9552.T,クオンツ総研ホールディングス,48.3,28,61,72,💼 保有継続,629.0,,,39.2,6.34,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(6.3倍) / ⚠ペナルティ1件
93,1801.T,大成建設,48.3,42,40,76,💼 保有継続,16820.0,,,,3.64,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(3.6倍) / ⚠ペナルティ1件
94,6526.T,ソシオネクスト,48.2,26,49,84,💼 保有継続,1771.5,,,,12.28,semiconductor,🏛️政策主力(semiconductor) / ⚠信用過熱(12.3倍) / ⚠ペナルティ1件
95,5038.T,eWeLL,48.2,11,64,72,💼 保有継続,2150.0,,,39.4,,startup_growth,政策(startup_growth)
96,5713.T,住友金属鉱山,48.0,40,46,72,💼 保有継続,9711.0,,,,9.38,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(9.4倍) / ⚠ペナルティ1件
97,7033.T,マネジメントソリューションズ,48.0,27,61,72,💼 保有継続,1339.0,,,42.6,5.3,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
98,6030.T,アドベンチャー,47.9,28,43,72,💼 保有継続,1749.0,,,,,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上
99,1861.T,熊谷組,47.8,38,43,76,💼 保有継続,1635.0,,,,8.61,infrastructure,政策(infrastructure) / RSI底値圏 / ⚠信用過熱(8.6倍) / ⚠ペナルティ1件
100,5032.T,ANYCOLOR,47.8,18,61,72,💼 保有継続,3450.0,,,55.23,27.61,startup_growth,政策(startup_growth) / 出来高急増 / ⚠信用過熱(27.6倍) / ⚠ペナルティ2件
101,4393.T,バンク・オブ・イノベーション,47.6,26,61,72,💼 保有継続,5330.0,,,26.3,4.51,startup_growth,政策(startup_growth) / ⚠信用過熱(4.5倍) / ⚠ペナルティ1件
102,4183.T,三井化学,47.5,35,50,72,💼 保有継続,1938.5,,,,9.61,rare_earth,政策(rare_earth) / RSI底値圏 / ⚠信用過熱(9.6倍) / ⚠ペナルティ1件
103,5714.T,DOWAホールディングス,47.5,41,43,72,💼 保有継続,9629.0,,,,9.17,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(9.2倍) / ⚠ペナルティ1件
104,3915.T,テラスカイ,47.4,24,46,72,💼 保有継続,1638.0,,,,2.77,startup_growth,政策(startup_growth)
105,1811.T,前田建設工業,46.9,38,40,76,💼 保有継続,8540.0,,,,25.06,infrastructure,政策(infrastructure) / GC形成中 / 75日MA上 / ⚠信用過熱(25.1倍) / ⚠ペナルティ1件
106,5020.T,ENEOSホールディングス,46.8,37,43,74,💼 保有継続,1328.5,,,,6.89,green_energy,政策(green_energy) / GC形成中 / 75日MA上 / ⚠信用過熱(6.9倍) / ⚠ペナルティ1件
107,2998.T,クリアル,46.6,14,55,72,💼 保有継続,814.0,,,30.2,,startup_growth,政策(startup_growth)
108,4449.T,ギフティ,46.5,41,40,72,💼 保有継続,1117.0,,,,28.02,startup_growth,政策(startup_growth) / ⚠信用過熱(28.0倍) / ⚠ペナルティ1件
109,7095.T,Macbee Planet,46.5,11,58,72,💼 保有継続,1336.0,,,30.4,,startup_growth,政策(startup_growth)
110,6196.T,ストライク,46.4,20,64,72,💼 保有継続,4020.0,,,23.6,28.34,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(28.3倍) / ⚠ペナルティ1件
111,8113.T,ユニ・チャーム,46.2,33,46,74,💼 保有継続,906.7,,,,10.2,green_energy,政策(green_energy) / RSI底値圏 / ⚠信用過熱(10.2倍) / ⚠ペナルティ1件
112,5711.T,三菱マテリアル,46.2,40,40,72,💼 保有継続,4930.0,,,,4.1,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(4.1倍) / ⚠ペナルティ1件
113,4592.T,サンバイオ,45.8,39,40,72,💼 保有継続,2020.0,,,,601.45,startup_growth,政策(startup_growth) / GC形成中 / 75日MA上 / ⚠信用過熱(601.5倍) / ⚠ペナルティ1件
114,4259.T,エクサウィザーズ,45.7,36,43,72,💼 保有継続,668.0,,,,790.6,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(790.6倍) / ⚠ペナルティ1件
115,8789.T,フィンテック グローバル,45.6,23,58,72,💼 保有継続,132.0,,,20.8,18.28,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(18.3倍) / ⚠ペナルティ1件
116,6532.T,ベイカレント,45.5,20,61,72,💼 保有継続,4385.0,,,36.5,7.31,startup_growth,政策(startup_growth) / ⚠信用過熱(7.3倍) / ⚠ペナルティ1件
117,1803.T,清水建設,45.3,31,43,76,💼 保有継続,3011.0,,,,4.15,infrastructure,政策(infrastructure) / RSI底値圏 / 75日MA上 / ⚠信用過熱(4.2倍) / ⚠ペナルティ1件
118,7373.T,アイドマ・ホールディングス,45.1,19,61,72,💼 保有継続,1786.0,,,28.1,178.79,startup_growth,政策(startup_growth) / ⚠信用過熱(178.8倍) / ⚠ペナルティ1件
119,4058.T,トヨクモ,44.8,18,61,72,💼 保有継続,1823.0,,,27.7,6.33,startup_growth,政策(startup_growth) / ⚠信用過熱(6.3倍) / ⚠ペナルティ1件
120,8001.T,伊藤忠商事,44.8,35,46,68,💼 保有継続,2032.0,,,,9.11,finance,GC形成中 / 75日MA上 / ⚠信用過熱(9.1倍) / ⚠ペナルティ1件
121,3769.T,GMOペイメントゲートウェイ,44.6,14,58,78,💼 保有継続,7598.0,,,20.2,9.58,"ai_digital, finance",政策(ai_digital) / ⚠信用過熱(9.6倍) / ⚠ペナルティ1件
122,5411.T,JFEホールディングス,44.6,23,50,76,💼 保有継続,1890.0,,,,6.79,infrastructure,政策(infrastructure) / RSI底値圏 / ⚠信用過熱(6.8倍) / ⚠ペナルティ1件
123,6758.T,ソニーグループ,44.5,19,45,84,💼 保有継続,3384.0,,,,37.39,semiconductor,🏛️政策主力(semiconductor) / ⚠信用過熱(37.4倍) / ⚠ペナルティ1件
124,9984.T,ソフトバンクグループ,44.3,26,43,78,💼 保有継続,3609.0,,,,10.94,ai_digital,政策(ai_digital) / ⚠信用過熱(10.9倍) / ⚠ペナルティ1件
125,3498.T,霞ヶ関キャピタル,43.9,18,58,72,💼 保有継続,6440.0,,,32.5,15.42,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(15.4倍) / ⚠ペナルティ1件
126,6702.T,富士通,43.8,11,45,90,💼 保有継続,3541.0,,,,29.9,defense,🏛️政策主力(defense) / ⚠信用過熱(29.9倍) / ⚠ペナルティ1件
127,8750.T,第一生命HD,43.8,37,40,68,💼 保有継続,1418.5,,,,3.01,finance,GC形成中 / 75日MA上 / ⚠信用過熱(3.0倍) / ⚠ペナルティ1件
128,3697.T,SHIFT,43.8,15,61,72,💼 保有継続,660.0,,,24.1,15.41,startup_growth,政策(startup_growth) / ⚠信用過熱(15.4倍) / ⚠ペナルティ1件
129,4704.T,トレンドマイクロ,43.5,11,58,78,💼 保有継続,5365.0,,,20.9,7.86,ai_digital,政策(ai_digital) / ⚠信用過熱(7.9倍) / ⚠ペナルティ1件
130,8725.T,MS&AD,43.2,27,50,68,💼 保有継続,3973.0,,,,8.83,finance,GC形成中 / 75日MA上 / ⚠信用過熱(8.8倍) / ⚠ペナルティ1件
131,8591.T,オリックス,43.2,33,43,68,💼 保有継続,4757.0,,,,15.31,finance,RSI底値圏 / ⚠信用過熱(15.3倍) / ⚠ペナルティ1件
132,5027.T,AnyMind Group,43.0,14,43,72,💼 保有継続,481.0,,,,,startup_growth,政策(startup_growth)
133,4042.T,東ソー,42.8,19,53,72,💼 保有継続,2374.5,,,,3.53,rare_earth,政策(rare_earth) / GC形成中 / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
134,3491.T,GA technologies,42.8,11,46,72,💼 保有継続,1545.0,,,,,startup_growth,政策(startup_growth)
135,3923.T,ラクス,42.7,12,61,72,💼 保有継続,781.5,,,45.3,5.71,startup_growth,政策(startup_growth) / ⚠信用過熱(5.7倍) / ⚠ペナルティ1件
136,6200.T,インソース,42.7,12,61,72,💼 保有継続,709.0,,,36.8,50.73,startup_growth,政策(startup_growth) / ⚠信用過熱(50.7倍) / ⚠ペナルティ1件
137,5857.T,AREホールディングス,42.5,27,43,72,💼 保有継続,3680.0,,,,75.72,rare_earth,政策(rare_earth) / GC形成中 / 75日MA上 / ⚠信用過熱(75.7倍) / ⚠ペナルティ1件
138,6562.T,ジーニー,42.3,11,61,72,💼 保有継続,961.0,,,25.8,5.34,startup_growth,政策(startup_growth) / ⚠信用過熱(5.3倍) / ⚠ペナルティ1件
139,7059.T,コプロ・ホールディングス,42.3,11,61,72,💼 保有継続,913.0,,,22.3,12.02,startup_growth,政策(startup_growth) / ⚠信用過熱(12.0倍) / ⚠ペナルティ1件
140,4371.T,コアコンセプト・テクノロジー,42.3,11,61,72,💼 保有継続,1013.0,,,38.9,20.81,startup_growth,政策(startup_growth) / ⚠信用過熱(20.8倍) / ⚠ペナルティ1件
141,7203.T,トヨタ自動車,42.2,24,43,74,💼 保有継続,3338.0,,,,3.4,green_energy,政策(green_energy) / GC形成中 / ⚠信用過熱(3.4倍) / ⚠ペナルティ1件
142,5246.T,ELEMENTS,42.2,26,43,72,💼 保有継続,635.0,,,,23.53,startup_growth,政策(startup_growth) / GC形成中 / ⚠信用過熱(23.5倍) / ⚠ペナルティ1件
143,4483.T,JMDC,42.0,23,46,72,💼 保有継続,3285.0,,,,3.52,startup_growth,政策(startup_growth) / RSI底値圏 / ⚠信用過熱(3.5倍) / ⚠ペナルティ1件
144,4480.T,メドレー,42.0,11,43,72,💼 保有継続,1833.0,,,,1.33,startup_growth,政策(startup_growth)
145,4575.T,キャンバス,42.0,11,43,72,💼 保有継続,782.0,,,,,startup_growth,政策(startup_growth)
146,4208.T,UBE,41.8,23,43,74,💼 保有継続,2523.5,,,,16.35,green_energy,政策(green_energy) / GC形成中 / ⚠信用過熱(16.4倍) / ⚠ペナルティ1件
147,8306.T,三菱UFJ,41.6,31,40,68,💼 保有継続,2634.0,,,,14.59,finance,GC形成中 / ⚠信用過熱(14.6倍) / ⚠ペナルティ1件
148,8316.T,三井住友FG,41.6,31,40,68,💼 保有継続,5080.0,,,,16.41,finance,GC形成中 / ⚠信用過熱(16.4倍) / ⚠ペナルティ1件
149,3994.T,マネーフォワード,41.4,12,40,72,💼 保有継続,3196.0,,,,1.34,startup_growth,政策(startup_growth)
